s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	time
123.3783	118.4007	112.8761	128.2664	121.7085	116.4479	120.8758	125.9252	115.6663	121.8356	118.3884	118.0137	123.4747	124.1616	111.9045	115.0322	112.5373	113.9403	116.525	115.8357	117.2959	124.0517	113.1326	118.2535	113.4118	118.7811	110.307	114.2303	114.7076	113.8915	115.761	113.5177	114.1619	109.7856	119.4939	106.6238	115.2918	114.424	114.5953	114.4452	1.87462711334
123.3783	118.5643	112.8761	128.3262	121.8123	116.5602	121.1093	125.9778	115.552	121.7811	118.3375	118.0617	123.762	124.3413	112.2707	115.0937	112.5826	114.0482	116.5753	115.7225	117.4128	123.9395	113.1326	118.3117	113.4118	118.551	110.1932	114.2303	114.5417	113.7797	115.761	113.4663	114.0479	109.8348	119.664	106.5539	115.2918	114.3713	114.8205	114.3923	1.8887090683
123.3253	118.5171	112.8761	128.2664	121.7085	116.4479	121.0616	125.9778	115.552	121.9565	118.3884	117.9657	123.5743	124.2162	112.1377	114.8617	112.5373	114.0482	116.7642	115.7888	117.2959	124.0517	113.298	118.3117	113.5317	118.7274	110.307	114.1859	114.5417	113.6824	115.7106	113.569	114.1176	109.8839	119.4466	106.5965	115.1552	114.3186	114.7675	114.7221	1.90217804909
123.2724	118.5171	112.8242	128.0897	121.8746	116.5602	120.9925	125.9778	115.552	121.8356	118.2731	118.1767	123.5743	123.9272	112.0155	115.0322	112.5373	113.9403	116.7642	115.7225	117.2318	123.9964	113.1326	118.1354	113.5869	118.7811	110.4209	114.1859	114.5937	113.8915	115.9857	113.6358	114.1619	109.9548	119.3239	106.5114	115.2463	114.3186	114.6482	114.3923	1.91608119011
123.3253	118.5643	112.9279	128.3262	121.8227	116.5125	121.0402	126.0973	115.552	121.8356	118.2731	118.0137	123.8119	124.1068	111.96	115.0322	112.5373	113.9403	116.5753	115.7225	117.4128	124.1087	113.1842	118.3117	113.5869	118.6125	110.307	114.2303	114.5937	113.731	115.761	113.569	114.1176	109.933	119.4466	106.5539	115.2918	114.3186	114.7012	114.616	1.92998814583
123.3783	118.4007	112.8761	128.3833	121.8227	116.608	121.1783	125.9252	115.552	121.7811	118.2731	118.0137	123.5245	124.224	112.0822	115.0322	112.5826	114.167	116.5943	115.7225	117.2959	123.9395	113.298	118.3117	113.5317	118.7811	110.1932	114.1859	114.5937	113.7797	115.761	113.7539	114.1176	109.8839	119.3992	106.5539	115.2007	114.3713	114.4761	114.4452	1.94355916977
123.3253	118.5171	112.8761	128.4432	121.7604	116.5602	120.8758	125.9778	115.552	121.8901	118.1579	118.1955	123.8119	124.224	112.0822	114.9777	112.5826	113.9943	116.6446	115.8357	117.062	123.8825	113.2464	118.3117	113.5869	118.6125	110.307	114.2303	114.5417	113.8915	115.7106	113.5844	114.0733	110.0532	119.4466	106.5965	115.2463	114.3186	114.7012	114.3393	1.95728111267
123.263	118.6335	112.8761	128.2664	121.8227	116.5602	121.2738	126.1113	115.552	121.7811	118.3884	117.9657	123.5245	124.2788	111.96	114.9161	112.4672	113.9943	116.5753	115.8357	117.062	124.1087	113.2464	118.3117	113.5869	118.6125	110.307	114.2303	114.5417	113.8284	115.9352	113.6358	114.1619	109.7638	119.3519	106.5539	115.2463	114.3186	114.6482	114.3923	1.97109222412
123.2101	118.4007	112.9417	128.0897	121.8746	116.5125	121.1093	125.9252	115.6663	121.902	118.2731	118.1767	123.6931	124.4038	111.96	114.9777	112.5826	113.9294	116.4747	115.8357	117.062	124.0517	113.1326	118.1936	113.642	118.6661	110.307	114.1415	114.4799	113.731	115.8734	113.6358	114.0479	110.004	119.4466	106.6238	115.2918	114.4356	114.6482	114.5571	1.98492908478
123.3783	118.5643	112.8242	128.3262	121.7085	116.5125	120.9449	125.9252	115.552	121.9565	118.3375	118.1767	123.5743	123.9272	112.0155	115.0322	112.5826	113.9943	116.5753	115.8357	117.2431	124.0517	113.1326	118.3117	113.5317	118.6661	110.3519	114.1859	114.5417	113.8428	115.761	113.6204	114.0479	109.8348	119.4466	106.5965	115.2007	114.4356	114.7675	114.3393	1.99861812592
123.3253	118.6335	112.7586	128.2093	121.7085	116.5125	121.0402	125.8725	115.6663	121.7811	118.1716	118.1767	123.5245	124.1616	112.0266	115.0322	112.4219	113.9943	116.525	115.7225	117.062	124.1087	113.1326	118.3117	113.5317	118.6125	110.307	114.1859	114.7693	113.7797	115.761	113.6358	114.1176	110.0532	119.4466	106.6665	115.2463	114.3186	114.6482	114.4452	2.01268911362
123.3783	118.4479	112.8242	128.3262	121.8746	116.5125	120.9449	125.9778	115.6663	121.9565	118.1579	118.1287	123.5245	124.3413	111.96	114.8617	112.5826	113.9943	116.7642	115.6757	117.3487	123.8825	113.298	118.3117	113.5317	118.8347	110.3519	114.1859	114.4279	113.8284	115.7106	113.6358	114.0036	109.8348	119.4466	106.7091	115.3619	114.3186	114.7012	114.3923	2.02620720863
123.3783	118.5171	112.7724	128.2664	121.8123	116.608	120.9449	125.9252	115.7757	121.8356	118.2731	117.9657	123.8119	124.3413	112.0822	114.9161	112.4672	113.9943	116.5753	115.6757	117.2959	123.9947	113.4119	118.3117	113.5317	118.7811	110.307	114.1859	114.5937	113.5706	115.8734	113.6358	114.1176	109.8839	119.4466	106.6665	115.4531	114.3713	114.6482	114.4452	2.04009914398
123.3253	118.6808	112.8761	128.3262	121.8746	116.5602	120.9449	125.9778	115.6663	121.8356	118.2223	117.9657	123.5743	124.2162	111.96	115.0867	112.5826	113.9294	116.5753	115.8357	117.062	123.9947	113.2464	118.3117	113.5317	118.551	110.307	114.0695	114.5937	113.7797	115.7106	113.6358	114.1176	109.933	119.2294	106.6238	115.3619	114.3713	114.5819	114.3923	2.0538380146
123.3783	118.4698	112.8761	128.2093	121.7604	116.5125	120.9925	125.9778	115.6663	121.8474	118.3884	118.1287	123.5743	123.9272	112.3264	114.9161	112.4219	113.9403	116.5753	115.8357	117.2431	124.0517	113.298	118.2535	113.5317	118.6661	110.4209	114.2303	114.5417	113.989	115.6603	113.7539	114.1619	109.8839	119.4939	106.6238	115.3373	114.4884	114.8205	114.4452	2.06799602509
123.3783	118.5171	113.0455	128.4432	121.7604	116.5125	121.226	125.8725	115.6663	121.902	118.3884	117.9657	123.6432	123.9272	112.1377	114.8617	112.5826	114.059	116.4747	115.8825	117.2959	123.9395	113.1326	118.3117	113.5869	118.7811	110.3519	114.1415	114.4799	113.8915	115.761	113.8054	114.1619	109.933	119.2957	106.5114	115.2463	114.2542	114.6614	114.669	2.08120012283
123.263	118.4007	112.9279	128.2664	121.8227	116.5602	121.1093	126.0446	115.6663	121.7811	118.1579	118.1287	123.5743	124.0444	112.0266	114.9777	112.5373	114.167	116.7642	115.8357	117.2959	124.0517	113.2464	118.1936	113.5317	118.7811	110.3519	114.1859	114.5417	113.7797	115.761	113.6358	114.1619	109.9548	119.3992	106.6665	115.1761	114.3186	114.5953	114.669	2.09507608414
123.3783	118.5643	113.1111	128.2066	121.7604	116.5602	120.9925	125.9252	115.4376	121.8356	118.3884	118.1096	123.5743	124.0444	111.96	114.9161	112.5826	113.9943	116.4556	115.8357	117.2959	124.0517	113.2464	118.1936	113.5317	118.7811	110.2621	114.3023	114.5417	113.989	115.7106	113.6358	114.1176	109.8839	119.4939	106.6665	115.2918	114.3713	114.6482	114.4452	2.10883522034
123.1573	118.5643	112.8761	128.3262	121.8227	116.3355	120.9925	125.9252	115.6663	121.7811	118.2731	118.1287	123.8119	124.1616	112.0822	114.9705	112.628	113.9943	116.8145	115.8357	117.179	123.8272	113.1842	118.3117	113.5317	118.7811	110.1932	114.2303	114.5417	113.731	115.7106	113.7539	114.0479	109.933	119.4466	106.7091	115.4075	114.3186	114.6482	114.4452	2.12249016762
123.3783	118.5171	112.8761	128.3833	121.7085	116.5602	121.1783	125.9252	115.552	121.8901	118.3884	118.0137	123.5245	124.2788	112.0822	115.0322	112.5373	114.0482	116.7642	115.6757	117.1148	124.1087	113.2464	118.3117	113.4765	118.6661	110.307	114.2303	114.7076	113.8428	115.761	113.6358	114.1176	109.8839	119.4466	106.6391	115.2918	114.3713	114.5953	114.4452	2.1362631321
123.3159	118.5171	112.9279	128.4432	121.7085	116.5602	121.226	125.7532	115.552	121.8356	118.3884	118.2247	123.6931	124.0444	112.0822	115.0322	112.5826	113.9943	116.6949	115.8357	117.2959	124.0517	113.298	118.3117	113.5317	118.7274	110.238	114.1859	114.5937	113.7797	115.761	113.6358	114.0036	109.9548	119.5412	106.7091	115.2918	114.3713	114.8205	114.4452	2.15034222603
123.263	118.5643	113.0455	128.2664	121.7085	116.3525	121.226	125.9252	115.6663	121.8356	118.2731	118.1767	123.5743	124.1068	112.0822	114.9705	112.5826	113.9403	116.7642	115.7888	117.4128	124.0517	113.2464	118.3117	113.5317	118.6661	110.307	114.1415	114.5937	113.8915	115.761	113.7539	114.2063	109.8839	119.5692	106.6665	115.3373	114.3186	114.9398	114.5041	2.16402101517
123.1573	118.4698	112.9936	128.3833	121.7085	116.5602	120.9449	125.8725	115.6663	121.7811	118.2731	118.0806	123.762	124.3413	112.0822	115.0322	112.5373	114.0482	116.525	115.8357	117.2959	123.8825	113.1842	118.3117	113.5317	118.7811	110.3519	114.097	114.5417	114.0033	115.8734	113.5177	114.0036	109.933	119.4466	106.6238	115.3373	114.3713	114.5953	114.669	2.17761516571
123.4935	118.5171	112.7586	128.3262	121.7085	116.5125	121.2738	125.8725	115.6663	121.902	118.2731	118.1767	123.5245	124.2788	112.0822	114.9705	112.5826	113.9943	116.4747	115.8357	117.062	124.1087	113.2464	118.3117	113.5317	118.6661	110.307	114.1859	114.5417	113.7797	115.7106	113.6358	114.1619	109.8839	119.3992	106.6665	115.2918	114.424	114.6482	114.7809	2.19143509865
123.3783	118.5171	112.9936	128.2664	121.7085	116.5125	121.0616	126.164	115.6066	121.7811	118.2731	118.0617	123.762	124.3413	112.0822	114.8617	112.5373	114.0482	116.7642	115.8357	117.2959	123.9964	113.2464	118.3117	113.5317	118.7811	110.307	114.1139	114.5417	113.8915	115.761	113.6358	114.1619	109.933	119.5412	106.6665	115.2463	114.3186	114.7675	114.669	2.20518708229
123.3783	118.5643	112.8242	128.2664	121.7085	116.608	121.0616	125.9778	115.6663	121.902	118.3884	118.2436	123.5245	124.1068	112.0822	114.9777	112.4672	114.059	116.6949	115.8357	117.2318	123.9964	113.3602	118.2535	113.642	118.7274	110.307	114.1415	114.5417	113.8915	115.8734	113.6358	114.1619	109.8839	119.4466	106.6238	115.2463	114.3713	114.7145	114.7809	2.21932506561
123.2724	118.6808	112.7068	128.3262	121.7085	116.5602	121.1093	125.8725	115.6663	121.8356	118.2731	118.0617	123.5743	124.3413	112.0822	114.9705	112.5373	114.0482	116.525	115.8357	117.2959	124.1656	113.2464	118.3117	113.642	118.7811	110.1932	114.3023	114.5937	113.8915	115.761	113.7539	114.0479	110.0532	119.4939	106.5812	115.2463	114.4356	114.7012	114.3923	2.23278522491
123.3253	118.5171	112.8761	128.3262	121.7085	116.5602	120.9925	125.9919	115.6663	121.8356	118.2731	118.1287	123.6931	124.1616	112.0822	114.8617	112.5826	114.0482	116.7642	115.8357	117.3487	124.0517	113.1842	118.37	113.7714	118.8424	110.3519	114.1859	114.4279	114.0033	115.9857	113.6358	114.1176	109.7147	119.3992	106.6238	115.2463	114.266	114.7145	114.5571	2.24649715424
123.3783	118.5643	112.9279	128.2093	121.8746	116.5602	121.157	125.8725	115.6066	121.9565	118.3884	118.0617	123.5245	124.1068	111.96	115.0867	112.4219	114.113	116.525	115.8357	117.179	123.9964	113.2464	118.3117	113.5869	118.6661	110.238	114.2303	114.5417	113.7797	115.9352	113.5177	114.0036	110.004	119.4466	106.5539	115.2918	114.3713	114.6482	114.669	2.26028513908
123.3253	118.4479	112.8761	128.4432	121.7085	116.608	121.226	125.8725	115.6663	121.9565	118.3375	118.0137	123.5743	124.1068	111.96	114.9705	112.5373	114.0482	116.8145	115.8357	117.2959	123.9395	113.2464	118.3117	113.6515	118.7274	110.3519	114.1859	114.4279	113.731	115.7106	113.5177	114.0479	110.004	119.5412	106.7091	115.2463	114.266	114.5953	114.4982	2.2742190361
123.3783	118.5643	112.7586	128.3833	121.8227	116.5602	121.226	125.9252	115.721	121.7811	118.3884	118.1287	123.6432	124.052	111.8934	115.0867	112.5826	114.0482	116.5943	115.8357	117.1148	123.9964	113.298	118.3117	113.642	118.7274	110.307	114.1415	114.7076	113.7797	115.8229	113.6358	114.0036	109.9548	119.5692	106.6238	115.2007	114.3186	114.6482	114.7221	2.28804206848
123.3253	118.4479	112.7068	128.2664	121.7085	116.5602	121.0616	125.8725	115.6663	121.8356	118.3884	118.2436	123.5743	124.1068	112.0822	114.9161	112.5826	114.113	116.5943	115.8357	117.2959	124.0517	113.1842	118.0755	113.5869	118.7274	110.307	114.2303	114.4279	113.7797	115.761	113.6358	114.1176	109.7856	119.4939	106.7091	115.3373	114.5411	114.6482	114.7809	2.30160117149
123.4312	118.4007	112.9417	128.2066	121.7085	116.5125	121.1093	126.164	115.552	121.8356	118.2731	118.1767	123.8119	124.2162	111.9045	115.0867	112.5826	114.059	116.6949	115.8357	117.4128	124.0517	113.2464	118.3117	113.5869	118.7811	110.307	114.2748	114.6555	113.8915	115.761	113.7539	114.1619	110.004	119.4466	106.6665	115.2007	114.3186	114.6482	114.669	2.31563210487
123.3253	118.5643	112.8242	128.2664	121.8123	116.5602	120.8758	126.0446	115.6066	121.8356	118.2731	118.1767	123.5743	123.982	112.0822	115.0322	112.5826	113.9943	116.5943	115.6757	117.179	124.0517	113.298	118.3117	113.5869	118.7811	110.307	114.2303	114.6555	113.8428	115.761	113.5177	114.1619	109.8129	119.4939	106.5114	115.3619	114.3713	114.7675	114.5041	2.32916712761
123.4935	118.5171	112.7586	128.4402	121.7604	116.5602	121.226	125.9252	115.552	121.7811	118.3884	118.1287	123.6931	124.1692	112.1377	115.0867	112.5826	113.9943	116.8145	115.8357	117.3487	123.8272	113.298	118.3117	113.5317	118.7811	110.3519	114.1859	114.5417	113.731	115.6603	113.7539	114.1176	109.8129	119.4939	106.5965	115.2918	114.4884	114.4761	114.4452	2.34300518036
123.3253	118.4007	112.8242	128.3833	121.8746	116.5602	121.0402	125.9778	115.6663	121.8356	118.3884	118.0137	123.5743	124.1068	111.96	114.9161	112.4672	114.0482	116.5753	115.8357	117.179	123.9395	113.2464	118.3117	113.5317	118.7811	110.307	114.1859	114.4799	113.8915	115.761	113.7025	114.0036	109.6656	119.4939	106.5965	115.2463	114.3186	114.6482	114.7809	2.35689711571
123.4405	118.5643	112.8242	128.1495	121.8746	116.5125	120.9925	125.8725	115.552	121.8356	118.2731	118.1287	123.4058	124.3413	111.9045	114.9705	112.5826	113.9943	116.7642	115.7225	117.2959	123.9964	113.298	118.3117	113.6515	118.8347	110.1932	114.3023	114.6457	113.731	115.761	113.569	114.1176	109.9548	119.4939	106.5114	115.3373	114.4356	114.8867	114.5571	2.37066721916
123.2724	118.5171	112.8242	128.4432	121.7604	116.4479	121.1093	125.9778	115.4376	121.902	118.3884	118.1767	123.5743	124.224	111.96	115.0937	112.5373	114.0482	116.525	115.7225	117.2959	123.9964	113.3602	118.1936	113.5317	118.6661	110.307	114.3023	114.5417	113.7797	115.761	113.5177	114.0479	109.8839	119.4939	106.6665	115.4075	114.3713	114.7145	114.669	2.38427114487
123.2101	118.5643	113.1111	128.3262	121.8746	116.5602	121.226	125.9778	115.552	121.7265	118.1579	117.9657	123.5743	124.1068	112.0822	115.0322	112.5373	113.9943	116.525	115.7888	117.2959	123.9947	113.1326	118.3117	113.4118	118.8961	110.238	114.2303	114.4279	114.0033	115.6603	113.7386	114.0479	110.0532	119.4466	106.6238	115.2918	114.424	114.7675	114.4452	2.39813613892
123.3783	118.5643	112.8242	128.4432	121.8746	116.4479	120.9449	126.2167	115.552	121.8356	118.2731	118.0806	123.5743	124.1068	112.1377	114.9705	112.5826	114.113	116.525	115.7225	117.3487	124.1087	113.2464	118.3117	113.5317	118.8961	110.307	114.2303	114.5417	113.8915	115.761	113.8568	114.0479	109.8348	119.3992	106.7091	115.2918	114.424	114.5953	114.616	2.41191411018
123.3876	118.6116	113.0455	128.4432	121.8227	116.5602	121.226	125.9252	115.6663	121.7811	118.3884	118.1955	123.4058	124.2788	112.0266	115.0937	112.4672	114.0482	116.7642	115.8357	117.2959	124.0533	113.298	118.37	113.5317	118.6661	110.307	114.2303	114.4279	113.6679	115.7106	113.6204	114.0479	110.004	119.4939	106.5114	115.2918	114.3069	114.7012	114.616	2.42576408386
123.263	118.5171	112.8242	128.2664	121.7604	116.5602	120.8758	126.3362	115.552	121.902	118.2867	118.2917	123.6931	124.1068	112.0822	115.0867	112.5373	114.0482	116.7138	115.7225	117.062	124.1087	113.298	118.1936	113.5317	118.6125	110.1932	114.1859	114.6555	113.731	115.761	113.6872	114.1176	109.8348	119.3992	106.6238	115.2463	114.3713	114.8205	114.4452	2.43966317177
123.3253	118.6335	112.8761	128.2664	121.7604	116.5125	120.9925	125.9252	115.6066	121.9565	118.3884	118.0137	123.8119	124.1068	111.96	115.0322	112.4672	114.059	116.525	115.8357	117.2959	124.0517	113.2464	118.1354	113.5317	118.7811	110.3519	114.2303	114.6555	113.7797	115.761	113.7539	114.1176	110.0532	119.4466	106.7091	115.2918	114.3713	114.7675	114.669	2.45302510262
123.3253	118.4007	112.9936	128.2093	121.7085	116.5602	121.0402	125.9252	115.552	121.902	118.3884	118.0137	123.762	124.1692	111.9045	115.0867	112.5826	114.167	116.5943	115.8357	117.3487	124.0517	113.2464	118.3117	113.5869	118.7274	110.307	114.1859	114.5417	113.7797	115.7106	113.6358	114.1619	109.933	119.3519	106.6238	115.4319	114.3186	114.7675	114.616	2.46719408035
123.3253	118.5643	112.8761	128.3262	121.7085	116.4648	120.9925	125.9252	115.552	121.902	118.1071	118.0137	123.5743	124.1068	112.0822	114.9161	112.4672	114.0482	116.4747	115.8357	117.3487	123.9395	113.3602	118.3117	113.5317	118.6125	110.307	114.2303	114.5937	113.7797	115.761	113.7539	114.0479	109.8348	119.3519	106.5539	115.2007	114.3186	114.7675	114.7221	2.48072314262
123.3253	118.5171	112.9417	128.3833	121.7085	116.5125	120.9925	125.8058	115.6117	122.0229	118.2731	118.0137	123.5743	124.1692	112.0155	114.9161	112.5826	114.0482	116.7642	115.8357	117.179	124.1656	113.298	118.3117	113.467	118.7274	110.238	114.2578	114.5417	113.8428	115.761	113.6358	114.0036	109.8129	119.4466	106.5539	115.2918	114.5411	114.529	114.3923	2.49460315704
123.2101	118.5643	112.7586	128.3262	121.7604	116.5602	120.9925	125.9778	115.552	121.8356	118.3884	118.1767	123.6432	124.3413	111.96	114.9161	112.5826	114.113	116.7642	115.8357	117.2959	123.9964	113.1326	118.3117	113.5869	118.7811	110.3519	114.1859	114.5937	113.8915	115.761	113.7539	114.1619	110.0532	119.4466	106.5965	115.3373	114.4356	114.8205	114.669	2.50820708275
123.2101	118.5643	112.6411	128.2664	121.7085	116.5602	120.9925	126.0446	115.552	121.7811	118.2223	118.1287	123.5245	124.3413	111.8379	115.0322	112.5826	114.167	116.525	115.8825	117.2959	124.0517	113.2464	118.3117	113.5317	118.8424	110.307	114.2303	114.4279	113.8915	115.761	113.5177	114.0479	109.8348	119.3992	106.5114	115.2918	114.5411	114.5953	114.4452	2.52227115631
123.3783	118.5171	112.8242	128.2093	121.7085	116.5125	121.1093	125.9252	115.6663	121.8356	118.3884	118.0137	123.5245	124.0444	111.96	114.9161	112.4219	113.9403	116.7642	115.7225	117.2959	123.9964	113.298	118.3117	113.5869	118.7811	110.307	114.2303	114.6555	113.8915	115.7106	113.5177	114.0479	110.004	119.3992	106.5965	115.2918	114.3713	114.7675	114.4452	2.53579807281
123.2101	118.5171	112.8761	128.3833	121.6462	116.5602	121.1093	125.9778	115.6663	121.7146	118.2731	118.0617	123.5743	124.3413	112.0822	115.0322	112.5826	114.113	116.5753	115.8357	117.2959	124.1087	113.1326	118.2535	113.5317	118.8961	110.3519	114.3023	114.4279	113.8428	115.8229	113.6358	114.1176	109.8348	119.4466	106.6665	115.1761	114.3713	114.8205	114.4452	2.54949116707
123.3159	118.6808	112.8761	128.3262	121.7604	116.5602	121.226	126.164	115.6663	122.1321	118.2731	118.1287	123.6432	124.2162	112.0822	115.0322	112.5373	114.0482	116.4747	115.7225	117.179	124.0517	113.4119	118.3117	113.5317	118.7811	110.307	114.3023	114.5417	113.8428	115.761	113.6358	114.0479	109.8839	119.3712	106.5114	115.3373	114.424	114.7675	114.5512	2.56343913078
123.3783	118.5171	113.1766	128.3833	121.9265	116.4002	121.2738	126.2167	115.4376	121.8356	118.1071	118.1767	123.6432	124.0444	111.96	115.0867	112.4219	114.113	116.525	115.7225	117.4128	124.1656	113.298	118.3117	113.5317	118.7274	110.307	114.2748	114.6555	113.7797	115.761	113.6358	114.0479	109.8348	119.2294	106.7091	115.2918	114.3713	114.6482	114.669	2.57703709602
123.3783	118.5171	112.8761	128.3262	121.7604	116.4956	121.1093	125.9252	115.6663	121.902	118.3884	118.0806	123.5743	124.0444	112.0822	114.9161	112.4672	114.0482	116.5753	115.8357	117.179	124.1087	113.1326	118.3117	113.5869	118.8424	110.2829	114.2303	114.5417	113.8915	115.8734	113.7539	114.0036	109.8839	119.4939	106.5965	115.3373	114.3713	114.6482	114.4452	2.59127020836
123.3253	118.5643	112.8242	128.2066	121.7604	116.5125	121.226	125.9252	115.6663	121.9565	118.3884	118.2917	123.5743	124.4038	112.0822	115.0322	112.4672	113.8216	116.7642	115.8357	117.062	124.1087	113.1326	118.3117	113.7067	118.7274	110.307	114.2303	114.5417	113.7797	115.761	113.5177	114.0036	109.8839	119.4466	106.5539	115.3373	114.424	114.7675	114.5041	2.60473704338
123.3253	118.6335	112.8761	128.3234	121.8227	116.5602	120.9925	125.7532	115.552	121.9565	118.3884	117.9657	123.5743	124.4038	112.0822	115.0867	112.5826	113.8216	116.3552	115.7888	117.3487	123.8841	113.3602	118.3117	113.6515	118.6661	110.3519	114.2748	114.5417	113.8915	115.761	113.7539	114.1176	109.8839	119.4466	106.7091	115.2007	114.3713	114.7012	114.4452	2.6186029911
123.2101	118.6335	113.0455	128.4432	121.7085	116.5125	121.1093	125.9252	115.552	121.8356	118.3884	118.1287	123.6432	124.2865	112.0822	114.9777	112.5826	114.0482	116.7138	115.7888	117.4128	124.0517	113.2464	118.0755	113.5317	118.7274	110.307	114.1415	114.5417	113.9402	115.7106	113.569	114.1619	109.8839	119.3992	106.6665	115.3373	114.4356	114.7012	114.669	2.63219499588
123.2724	118.5643	112.9417	128.2066	121.5944	116.5602	121.1093	125.9252	115.6066	121.9565	118.1579	118.2247	123.6931	124.3413	112.0822	114.8617	112.4219	114.0482	116.4747	115.8357	117.2318	123.9395	113.2464	118.3117	113.4118	118.7274	110.307	114.0695	114.5417	113.7797	115.761	113.7539	114.0479	109.8129	119.4466	106.5965	115.2463	114.4884	114.8205	114.4452	2.64657902718
123.3253	118.4698	112.9279	128.2093	121.7085	116.4002	121.157	125.7532	115.6663	121.8356	118.2731	118.1287	123.8119	124.224	112.0822	115.0322	112.5826	114.167	116.525	115.7888	117.4128	124.1087	113.2464	118.3117	113.5317	118.6661	110.307	114.1859	114.7076	113.7797	115.761	113.5177	114.0036	109.7638	119.4466	106.5539	115.3619	114.5411	114.6482	114.3923	2.65987706184
123.4312	118.6808	112.9936	128.3833	121.7604	116.4479	121.0616	125.9778	115.552	121.8356	118.3239	118.1767	123.4555	123.9272	112.0266	115.0322	112.4672	113.9943	116.6949	115.8825	117.4128	124.0517	113.298	118.3117	113.6515	118.7811	110.307	114.2303	114.4279	113.8915	115.761	113.7539	114.1619	110.004	119.3046	106.6665	115.2918	114.4884	114.7012	114.3393	2.67357420921
123.2101	118.3534	112.8242	128.3833	121.7085	116.5602	121.2738	125.9778	115.6663	121.8356	118.2731	118.0137	123.5743	124.4038	111.96	114.9161	112.5373	113.9403	116.8145	115.8357	117.2959	124.0533	113.298	118.3117	113.5317	118.6125	110.307	114.1415	114.5417	113.731	115.7106	113.8568	114.0479	109.933	119.4466	106.5965	115.2918	114.3713	114.7012	114.5571	2.68741703033
123.3253	118.3534	112.8242	128.2093	121.8746	116.5602	121.1093	125.8058	115.6663	122.0229	118.3884	118.1287	123.4555	124.2788	111.96	115.0322	112.5373	113.9943	116.8145	115.8357	117.3487	124.0517	113.298	118.3117	113.5317	118.8961	110.3519	114.1859	114.5417	113.989	115.7106	113.6872	114.1619	109.8839	119.3239	106.5965	115.5232	114.3186	114.6482	114.7278	2.70107603073
123.3253	118.4007	112.8242	128.0897	121.8123	116.4648	121.1093	125.9778	115.6663	121.902	118.2731	118.0617	123.5743	124.2788	112.0822	114.9777	112.4672	114.167	116.6446	115.8357	117.2959	124.1087	113.1326	118.3117	113.5317	118.7274	110.307	114.3023	114.7076	113.7797	115.761	113.6204	114.0036	110.004	119.4466	106.5965	115.4776	114.3713	114.7675	114.6101	2.71499109268
123.4405	118.5171	113.1111	128.0897	121.7604	116.608	121.1093	125.9252	115.552	121.8356	118.3884	118.2436	123.4555	124.2788	111.96	114.9777	112.4219	113.9403	116.7642	115.7888	117.179	124.0517	113.2357	118.2535	113.5869	118.7811	110.307	114.1859	114.5417	113.731	115.8734	113.4663	114.0479	109.8839	119.5412	106.6238	115.2463	114.3713	114.8205	114.4452	2.72885704041
123.263	118.5171	112.9279	128.2664	121.7085	116.5602	120.9925	126.164	115.552	121.7811	118.2223	118.1767	123.5743	124.3413	111.96	114.9705	112.5826	114.0482	116.6255	115.7225	117.2959	124.1087	113.1842	118.3117	113.7067	118.7274	110.3519	114.2303	114.6034	113.7797	115.7106	113.8568	114.1619	109.9056	119.4466	106.5539	115.2463	114.4356	114.6482	114.5041	2.74289608002
123.263	118.5171	112.7586	128.2664	121.8227	116.4479	121.1093	125.9778	115.552	121.9683	118.3884	118.1287	123.5743	124.3413	112.0822	115.0867	112.5373	114.113	116.525	115.8357	117.3487	124.0517	113.2464	118.1936	113.5317	118.7811	110.307	114.2748	114.4279	113.7797	115.761	113.6358	114.0479	110.004	119.4466	106.5965	115.2463	114.4884	114.7675	114.4452	2.75628900528
123.3253	118.5171	112.9936	128.2066	121.7604	116.5602	121.226	125.9778	115.6663	121.8901	118.1579	118.1287	123.5245	124.2788	111.96	114.9777	112.5826	114.0482	116.5753	115.6757	117.179	124.1087	113.298	118.3117	113.5317	118.7811	110.307	114.1415	114.6555	113.9402	115.6487	113.6872	114.1176	109.9548	119.4466	106.5965	115.3619	114.3186	114.8205	114.616	2.77017116547
123.3876	118.4007	112.9936	128.2664	121.7085	116.4479	121.1093	125.9252	115.6663	121.7811	118.2223	118.2436	123.5245	124.2788	112.1377	115.0322	112.5826	114.113	116.4747	115.7225	117.3487	124.1087	113.1842	118.0755	113.5317	118.7811	110.3519	114.2303	114.5417	113.7797	115.6603	113.7386	114.0479	109.9548	119.4939	106.6665	115.4531	114.3713	114.5953	114.8341	2.78374218941
123.3783	118.4007	112.9279	128.4432	121.7085	116.5602	121.1093	125.9778	115.552	121.8356	118.2731	118.1287	123.5245	124.3413	111.96	115.0322	112.3517	114.0482	116.5753	115.8357	117.2959	124.0517	113.2464	118.1354	113.5317	118.7811	110.2621	114.1415	114.5417	113.8915	115.761	113.7539	114.1176	110.004	119.4939	106.5539	115.2463	114.3713	114.7145	114.669	2.79775905609
