s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	time
125.268	119.9409	113.7375	131.1989	123.226	117.17	121.5074	126.9865	116.3525	122.7371	118.2731	118.4067	124.0494	124.9901	112.0155	115.0322	112.0757	113.9403	116.7138	115.8357	116.6587	123.2095	112.905	117.8412	113.5317	117.5778	109.4208	113.4432	114.0347	113.3957	114.3134	112.5219	112.7061	109.0655	118.3246	106.5812	113.8841	112.8752	113.1125	113.333	0.235424995422
125.2143	119.9409	113.8551	131.4331	123.1736	117.0097	121.741	126.9865	116.293	122.7371	118.5036	118.4067	123.9994	124.9274	111.8934	114.8617	112.0757	113.8216	116.7138	115.8357	116.6587	123.2095	112.905	117.9574	113.5317	117.5778	109.4654	113.6038	114.0347	113.1238	114.2636	112.4709	112.7061	108.9455	118.3715	106.4688	113.8841	112.9794	113.1125	113.4448	0.248934984207
125.3912	119.9409	113.6854	131.316	123.1736	117.0097	121.741	126.9865	116.4074	122.6161	118.4392	118.3586	124.0494	124.9274	112.1377	115.0322	112.0305	113.8755	116.7642	115.9489	116.7755	123.5474	112.7912	117.9574	113.5317	117.5246	109.4654	113.399	113.9727	113.3957	114.2636	112.3529	112.7762	109.0655	118.3715	106.4688	113.8841	112.8752	113.2316	113.2804	0.263396978378
125.3297	119.9409	113.6854	131.316	123.0688	117.17	121.6721	126.9865	116.4624	122.7371	118.4527	118.4067	124.0494	125.0529	112.1377	114.9161	112.1209	113.9403	116.8649	115.9489	116.6587	123.4339	112.905	117.8412	113.4118	117.5863	109.6483	113.399	114.0347	113.284	114.3758	112.4709	112.5047	108.8255	118.3246	106.4688	113.8841	112.8752	113.1648	113.4448	0.277037143707
125.445	120.0575	113.7375	131.4331	123.1736	117.0576	121.5553	127.0395	116.5769	122.6161	118.5036	118.2436	123.9994	124.9274	111.8379	114.8	112.1209	113.8755	116.8145	115.902	116.6587	123.4339	112.7912	117.8993	113.5317	117.5778	109.5792	113.3268	113.8072	113.1238	114.3134	112.42	112.4346	109.0655	118.3715	106.4688	113.8841	113.0316	113.1125	113.4448	0.290424108505
125.4988	119.9409	113.7375	131.1379	123.0592	117.0576	121.5553	127.2786	116.3525	122.7371	118.5036	118.4736	124.0494	124.9901	112.1377	114.8617	112.1459	113.9943	116.8145	115.9489	116.7755	123.4906	112.905	117.8993	113.5317	117.4715	109.4654	113.3268	114.0347	113.3324	114.2636	112.4709	112.7061	109.0655	118.3715	106.4688	113.8841	112.9794	113.1648	113.4448	0.304605960846
125.5603	119.9409	113.6854	131.316	123.1736	117.0576	121.6721	127.2255	116.4668	122.7371	118.5036	118.4067	124.0494	124.9901	112.0155	114.9161	112.0054	113.8216	116.8649	116.062	116.8282	123.4339	112.905	117.8993	113.5317	117.5778	109.4654	113.5154	114.0347	113.2206	114.2636	112.538	112.6186	109.0167	118.3715	106.4688	113.8841	112.9273	112.9933	113.333	0.31830406189
125.4371	120.0575	113.9206	131.1989	123.1116	117.122	121.5074	126.9865	116.4624	122.6161	118.5036	118.4067	124.0494	124.9901	112.0155	114.8617	112.1911	113.8216	116.7642	115.9957	116.7113	123.3217	112.905	117.8993	113.4118	117.6395	109.51	113.5596	113.8072	113.4442	114.2138	112.4709	112.5921	108.9455	118.3715	106.4688	113.929	112.8752	112.941	113.333	0.331832170486
125.6141	120.0575	113.803	131.255	123.0592	117.0576	121.6242	127.106	116.5218	122.6161	118.5036	118.4254	123.9994	124.9901	111.96	114.9777	112.1209	113.9943	116.6949	115.9489	116.7755	123.2662	112.905	117.8993	113.5869	117.6927	109.5792	113.5596	114.0865	113.3957	114.2138	112.302	112.5921	109.0167	118.4184	106.4688	113.9996	112.8752	113.0601	113.333	0.345530033112
125.6141	120.0575	113.803	131.1989	123.2784	116.9452	121.5074	126.9865	116.4624	122.6161	118.5036	118.5218	123.9994	124.9901	112.1377	114.8617	112.0757	113.9403	116.7642	115.9489	116.6587	123.3771	112.9564	117.7812	113.5317	117.5246	109.6238	113.4432	113.9209	113.187	114.2138	112.4709	112.6623	109.0167	118.3715	106.4688	113.8841	112.7455	113.1125	113.333	0.359549999237
125.445	119.9887	113.803	131.1379	123.2879	117.0097	121.5074	126.9334	116.5218	122.6161	118.5036	118.4067	123.9994	124.9274	112.1377	114.8072	112.0757	114.0482	116.6949	115.7888	116.7113	123.3217	112.905	117.9574	113.5317	117.5246	109.4654	113.4432	114.0865	113.3957	114.2636	112.42	112.4346	109.0655	118.4471	106.5812	113.8841	112.8752	113.1648	113.5566	0.373862981796
125.445	120.0575	113.6854	131.316	123.1212	117.0576	121.8578	126.8804	116.4668	122.6161	118.5036	118.2917	124.0494	124.9901	112.1377	115.0322	112.1209	113.9403	116.6949	115.9489	116.8282	123.4339	112.905	117.9574	113.5317	117.5246	109.4654	113.6038	113.7451	113.2355	114.3758	112.42	112.4782	108.9455	118.3715	106.4688	113.8841	112.8752	113.0601	113.4448	0.387658119202
125.5603	119.9409	113.6854	131.255	123.226	117.0097	121.5074	126.9334	116.5769	122.6161	118.5036	118.3105	123.9994	124.9274	112.0822	114.8617	111.9603	113.8755	116.7642	115.9489	116.7113	123.3217	112.905	117.8393	113.4118	117.6927	109.693	113.399	113.8589	113.2355	114.3134	112.4709	112.5921	108.8967	118.2958	106.4688	113.929	112.8752	113.0601	113.4448	0.401260137558
125.6141	119.9409	113.803	131.255	123.1736	117.0576	121.6242	126.9334	116.4624	122.8581	118.3884	118.3586	124.0494	124.9901	112.1377	114.9161	112.0757	113.9943	116.6446	115.9489	116.6587	123.4339	112.905	117.8412	113.5317	117.6395	109.5792	113.399	114.0865	113.3324	114.2138	112.5219	112.6623	108.8967	118.3715	106.4688	113.7685	112.6414	113.0601	113.4448	0.414976119995
125.445	120.0575	113.8551	131.372	123.1116	117.0097	121.6242	126.9334	116.4624	122.7371	118.5036	118.3105	124.0494	124.9901	111.8934	114.8617	112.1209	113.9294	116.7642	115.9957	116.5418	123.2095	112.905	117.8993	113.5317	117.5863	109.4208	113.5154	114.0865	113.284	114.2636	112.4709	112.6186	108.9455	118.3246	106.4688	113.8841	112.6414	113.1125	113.333	0.428295135498
125.4988	120.1053	113.803	131.255	123.0592	117.0576	121.6242	126.9334	116.5218	122.7371	118.6188	118.2917	123.9306	124.9901	111.96	114.9161	112.0757	113.9403	116.9846	115.9489	116.8282	123.4339	112.905	117.8993	113.5317	117.6309	109.4654	113.3268	113.8589	113.3472	114.2636	112.538	112.5484	109.0877	118.3246	106.5812	113.8841	112.8752	113.1648	113.3922	0.442142009735
125.3297	120.1053	113.8551	131.372	123.1736	117.0097	121.5074	126.867	116.4624	122.6161	118.5036	118.2917	124.0494	124.9901	111.8934	114.8617	112.1911	113.9943	116.8145	115.9489	116.6587	123.4339	113.0188	117.7812	113.5317	117.6395	109.6238	113.6317	113.8072	113.2355	114.2636	112.4709	112.7762	109.0655	118.3715	106.4688	113.8841	112.8752	113.1648	113.4448	0.4559071064
125.3297	119.9409	113.6854	131.255	123.2879	117.0097	121.6721	126.9865	116.4624	122.6709	118.5036	118.4736	124.0494	124.9274	111.8934	115.0322	112.0757	113.9403	116.8649	115.9489	116.8282	123.4339	112.905	117.8993	113.4765	117.5246	109.7377	113.5596	113.9209	113.0753	114.2636	112.42	112.6359	108.9455	118.3715	106.4688	113.8841	112.9794	113.1648	113.333	0.469491004944
125.4371	119.9409	113.9206	131.1989	123.1736	117.1055	121.8578	126.9334	116.5769	122.7371	118.3884	118.3586	124.0494	124.9901	111.8934	114.8617	112.2363	113.9943	116.7642	115.9489	116.6587	123.2095	112.905	117.8993	113.4118	117.4715	109.693	113.4432	113.8072	113.284	114.2636	112.5889	112.3909	109.1855	118.3715	106.4688	113.9996	112.9273	113.0601	113.333	0.483829021454
125.276	120.0575	113.7375	131.372	123.1736	117.0576	121.5074	127.2786	116.4074	122.7371	118.3884	118.2917	124.0494	124.9274	112.071	114.9705	112.1209	114.113	116.7642	115.902	116.6587	123.4906	112.905	117.9574	113.4118	117.7545	109.8068	113.5596	113.8072	113.2987	114.3134	112.5889	112.5921	108.9678	118.4184	106.4688	113.8841	112.9794	113.1125	113.4448	0.49703001976
125.6141	120.0575	113.803	131.4942	123.1736	117.17	121.5074	126.9334	116.5769	122.7371	118.3884	118.1955	124.0494	124.9901	112.0822	114.8617	112.1911	113.9403	116.7642	115.9957	116.7755	123.2095	112.7912	117.8993	113.4118	117.6395	109.5792	113.5596	113.8589	113.1722	114.326	112.3529	112.7061	109.0167	118.3715	106.5812	113.8841	112.8752	113.0077	113.5566	0.510980129242
125.7295	120.0575	113.9206	131.316	123.1212	117.0576	121.5074	127.106	116.5769	122.8581	118.5036	118.3586	123.9994	124.9901	112.071	114.8544	112.1911	113.9403	116.6446	115.9489	116.6587	123.2662	112.905	117.8993	113.5317	117.7459	109.4208	113.5154	114.0347	113.3957	114.2138	112.4709	112.9339	108.8255	118.3715	106.4688	113.9996	112.8625	113.1648	113.5566	0.524542093277
125.4988	119.9409	113.8551	131.372	123.1212	117.0097	121.6242	126.9865	116.4668	122.6709	118.3884	118.3586	124.0494	124.9274	112.1377	114.8617	112.0757	113.9943	116.8145	115.9489	116.6587	123.4339	112.905	117.9574	113.5317	117.6395	109.51	113.399	113.8072	113.1238	114.3758	112.5889	112.82	109.0655	118.3715	106.5812	113.8841	113.0316	113.1125	113.4448	0.53914809227
125.445	120.0575	113.6854	131.255	123.1212	117.1055	121.5074	126.9865	116.4624	122.7371	118.5036	118.3586	124.0494	124.9901	112.1377	114.9161	112.1209	114.059	116.8649	115.9957	116.6587	123.1529	112.905	117.8993	113.5869	117.6395	109.5792	113.399	114.0347	113.284	114.488	112.487	112.6623	108.8967	118.3246	106.5812	113.8841	112.8752	113.0601	113.4448	0.552206039429
125.5603	120.174	113.6854	131.372	123.2784	117.0097	121.741	126.9334	116.4074	122.8581	118.5036	118.3586	123.9994	124.9901	112.1377	114.8617	112.2363	114.0482	116.6446	115.8357	116.6587	123.4906	112.905	117.8393	113.5317	117.8077	109.4654	113.5154	113.9209	113.2355	114.2138	112.5889	112.5921	109.0655	118.3715	106.5812	113.8841	112.6935	113.1125	113.4448	0.566097974777
125.3834	120.0575	113.803	131.316	123.2879	117.0576	121.6721	126.9334	116.5769	122.8581	118.5036	118.4067	124.0494	124.9274	112.1377	114.8617	112.1911	113.9943	116.7642	115.9489	116.6587	123.4339	112.905	117.9574	113.5317	117.8077	109.5346	113.4432	114.0347	113.3472	114.326	112.538	112.6623	109.1855	118.3715	106.4688	113.8841	112.9273	113.1125	113.4448	0.579988002777
125.445	119.8244	113.803	131.372	123.1736	117.0097	121.6242	126.9334	116.5218	122.8581	118.3884	118.4067	124.0494	124.9901	112.0155	114.9161	112.0305	113.9403	116.7642	115.9489	116.6587	123.4906	112.7912	117.8993	113.5317	117.7545	109.5346	113.4873	114.0347	113.2355	114.4257	112.5889	112.6186	109.0167	118.3715	106.4688	113.8841	112.9794	113.1125	113.3396	0.593552112579
125.6141	120.1053	113.803	131.4331	123.1212	117.0097	121.789	126.9334	116.4074	122.8581	118.5036	118.5699	124.0494	124.9901	112.1377	114.9777	112.1911	114.113	116.8649	116.062	116.7113	123.4339	112.9564	117.8412	113.5317	117.7545	109.5792	113.6317	113.8072	113.4589	114.3134	112.5889	112.7061	109.0655	118.3715	106.4688	113.929	112.8752	113.1125	113.3922	0.60669708252
125.3834	120.0575	113.803	131.4331	123.1736	117.0097	121.6242	126.9334	116.4624	122.6161	118.5036	118.5218	123.9994	125.1618	112.1932	114.8617	112.1911	113.9403	116.7642	115.9489	116.7755	123.4339	112.9564	117.9574	113.5317	117.6395	109.693	113.5596	113.8072	113.2206	114.2636	112.5219	112.4782	109.0655	118.3246	106.5812	113.8841	112.9794	113.1125	113.4448	0.620620012283
125.5603	119.9409	113.803	131.4331	123.1736	117.0576	121.6721	126.9334	116.5218	122.8581	118.5036	118.3105	124.0494	125.1702	112.1377	114.8617	112.0757	113.8864	116.6446	115.9489	116.6587	123.4339	113.0188	117.8993	113.5317	117.6395	109.4208	113.4432	113.8692	113.3472	114.2138	112.42	112.5484	109.0167	118.3715	106.4688	113.9996	112.6935	113.1125	113.2804	0.63498210907
125.5603	119.9887	113.8551	131.372	123.4022	117.0097	121.693	126.9865	116.5218	122.8581	118.3884	118.4067	123.9994	125.0529	112.1932	114.8617	112.2363	113.9943	116.7642	115.9489	116.6587	123.3771	112.905	117.9574	113.4765	117.6395	109.6238	113.5596	114.0865	113.4442	114.326	112.42	112.7762	109.0167	118.249	106.4688	113.8841	112.9273	113.0601	113.5566	0.648967027664
125.6141	120.0575	113.803	131.372	123.1736	117.0097	121.5074	126.9334	116.5218	122.7371	118.5036	118.4067	124.0494	124.9274	112.0155	114.8617	112.1459	113.9943	116.8145	115.8357	116.8282	123.3784	113.0188	117.9574	113.5869	117.5778	109.4654	113.5596	113.9829	113.1722	114.3758	112.6399	112.82	109.0655	118.4653	106.5812	113.8841	112.8752	113.1648	113.3922	0.662577152252
125.445	119.9409	113.803	131.4331	123.2879	117.0097	121.693	126.814	116.5769	122.913	118.5036	118.2917	124.0494	124.9274	112.1377	114.8617	112.1209	114.0482	116.7138	115.9489	116.6587	123.4906	112.905	117.8393	113.5317	117.5863	109.6483	113.5596	114.0865	113.3324	114.2636	112.6399	112.6623	109.0655	118.3715	106.5812	113.8841	112.8752	113.0601	113.333	0.676274061203
125.5603	120.0575	113.6854	131.4331	123.3497	117.0097	121.4595	126.9334	116.4624	122.8581	118.2731	118.3586	123.9994	124.9274	112.1377	114.9161	112.2363	113.9943	116.7642	115.9489	116.7113	123.2095	113.0188	117.9574	113.5317	117.6395	109.7377	113.5596	113.9727	113.1238	114.326	112.538	112.7762	109.0167	118.3715	106.4262	113.8841	112.8752	113.1125	113.4448	0.690114974976
125.3834	120.0575	113.7375	131.372	123.1212	117.0097	121.741	126.9334	116.5218	122.8581	118.5036	118.5218	124.0494	124.9274	112.1377	114.9161	111.9603	113.8216	116.5943	115.8357	116.7113	123.3784	113.0188	117.9574	113.5317	117.6395	109.6238	113.4432	114.0347	113.284	114.3134	112.6399	112.6623	109.0655	118.3715	106.5812	113.7685	112.9273	113.1648	113.4448	0.703994035721
125.445	119.9409	113.9728	131.4331	123.1736	117.0576	121.5074	126.8804	116.6363	122.6161	118.2731	118.4067	124.0494	125.0529	112.1377	114.8617	112.1209	114.0482	116.8333	115.9489	116.7755	123.3217	112.905	117.8993	113.5317	117.6927	109.693	113.6038	113.8589	113.3957	114.2636	112.538	112.7061	109.0167	118.3246	106.4688	113.8841	112.9273	113.1125	113.4448	0.717622995377
125.5603	120.0575	113.803	131.372	123.4022	117.0097	121.5074	126.9334	116.4624	122.792	118.5036	118.5218	124.0494	125.0529	112.1932	114.8617	112.1911	113.9403	116.7642	115.9489	116.8282	123.2095	112.905	117.7232	113.5317	117.6927	109.5792	113.5154	114.0347	113.3472	114.3134	112.5219	112.7762	109.0655	118.3715	106.5812	113.7685	112.9794	113.1648	113.4448	0.730754137039
125.3297	120.174	113.803	131.372	123.1736	117.0576	121.789	126.9865	116.4624	122.7371	118.5036	118.3105	124.0494	124.9274	112.0155	114.8617	112.2363	114.0482	116.8145	115.902	116.7113	123.3771	112.905	118.1936	113.4118	117.7545	109.6238	113.5596	113.8072	113.3324	114.4257	112.4709	112.82	109.0167	118.3715	106.4262	113.8841	112.9794	113.1648	113.3922	0.744464159012
125.6757	120.0575	113.803	131.4331	123.1736	117.0097	121.6242	126.9334	116.4668	122.8581	118.5036	118.3586	123.9994	124.9274	112.1932	114.9161	112.2363	113.9403	116.7642	116.0151	116.6587	123.2095	112.905	117.9574	113.5869	117.6395	109.6238	113.3709	114.0347	113.3472	114.3134	112.5889	112.9339	109.0167	118.3246	106.5812	113.9996	112.9273	113.1125	113.5566	0.75919508934
125.4988	120.1053	113.803	131.4331	123.2784	117.0576	121.5074	126.9334	116.5218	122.792	118.5036	118.5218	123.9994	124.9901	112.0155	114.9161	112.0757	114.167	116.8145	116.062	116.6587	123.4906	113.0188	117.8993	113.5869	117.7545	109.7377	113.5596	114.0865	113.284	114.2636	112.4709	112.6623	109.1366	118.3715	106.4688	113.8841	112.9794	113.0601	113.4974	0.77275800705
125.5603	119.9409	113.7375	131.316	123.2354	116.9931	121.5553	127.2255	116.5218	122.8581	118.3884	118.3586	124.0494	124.9274	112.1377	114.9161	112.1911	113.9943	116.6446	115.902	116.8282	123.2095	112.905	117.9574	113.5317	117.5778	109.7377	113.5154	114.0347	113.284	114.3758	112.5889	112.6623	108.9455	118.3246	106.5812	113.9996	112.9273	113.0601	113.4448	0.786736011505
125.6141	120.0575	113.8551	131.1379	123.2879	117.0576	121.741	127.2786	116.5218	122.8581	118.5036	118.4067	123.9994	124.9274	112.1377	114.9161	112.1911	113.9943	116.6446	115.9489	116.7755	123.2095	112.905	117.9574	113.5869	117.5863	109.6238	113.5596	113.8589	113.1238	114.2138	112.42	112.5921	109.1366	118.3715	106.4688	114.0447	112.8752	113.1648	113.4448	0.800158023834
125.3297	120.0575	113.6854	131.372	123.1736	117.0097	121.693	127.0395	116.5218	122.8581	118.5036	118.4067	123.9994	124.9274	112.1932	114.9161	112.0757	113.9403	116.7138	115.9489	116.6587	123.3784	112.905	117.8993	113.5317	117.5246	109.5792	113.5596	114.0347	113.3324	114.2636	112.5889	112.7061	109.1366	118.4653	106.4688	113.9996	112.9794	113.1125	113.4448	0.813970088959
125.3834	120.0575	113.8551	131.372	123.226	117.0097	121.6721	126.9334	116.4668	122.8581	118.5036	118.5218	123.9994	124.9901	112.0822	114.9705	112.0757	113.8755	116.7642	115.9489	116.6061	123.3217	112.905	117.8412	113.5317	117.6395	109.6483	113.4432	113.9209	113.2206	114.326	112.4709	112.6623	109.1366	118.3715	106.4688	113.8841	112.9794	113.1125	113.4448	0.827705144882
125.3297	119.9887	113.7375	131.255	123.2879	117.0576	121.5074	126.9334	116.4668	122.8581	118.5036	118.3586	124.0994	124.9901	112.1377	114.9161	112.2363	114.0482	116.6949	115.9489	116.8282	123.2662	112.905	117.9574	113.5869	117.6395	109.693	113.5154	113.9727	113.3472	114.2636	112.5889	112.7061	109.1855	118.3246	106.5812	113.9996	112.9273	113.1125	113.4448	0.841495990753
125.6141	119.9409	113.803	131.3771	123.3928	117.0576	121.6721	127.0529	116.5812	122.9791	118.5036	118.4067	124.0494	124.9274	112.1377	114.9161	112.2363	114.0482	116.8145	115.9489	116.7755	123.2095	113.0188	117.8393	113.4118	117.6927	109.5792	113.5154	114.0865	113.284	114.2636	112.538	112.4346	109.1855	118.4184	106.4688	114.0701	112.9273	113.0601	113.3922	0.855589151382
125.6141	119.9887	113.8551	131.255	123.2784	117.0576	121.789	126.9865	116.6913	122.8581	118.3884	118.4736	123.9994	125.1702	112.2599	114.9161	112.4219	113.9943	116.7642	115.9489	116.7113	123.2662	112.9564	117.9574	113.5869	117.6395	109.6238	113.4432	114.0865	113.284	114.2138	112.5889	112.7061	109.1855	118.3715	106.4688	113.8841	112.8752	113.1125	113.5566	0.868999004364
125.6141	120.2219	113.803	131.255	123.2879	117.0576	121.741	126.9865	116.5769	122.8032	118.5036	118.4549	124.0494	124.9274	112.1377	114.8617	112.1459	114.0482	116.7452	115.9489	116.8282	123.2095	113.0188	117.8993	113.5869	117.7545	109.6483	113.5154	114.0347	113.2355	114.5379	112.4709	112.82	108.9455	118.4471	106.5812	113.8841	112.8752	113.1125	113.4448	0.883032083511
125.445	119.9409	113.9728	131.4331	123.1736	117.17	121.5553	126.9865	116.5218	122.9791	118.4527	118.4736	124.0494	124.9274	112.1932	114.9161	112.1911	113.9403	116.8649	115.9489	116.8282	123.0974	113.0188	117.8993	113.4118	117.7545	109.693	113.5596	114.0347	113.4442	114.2636	112.3529	112.7762	109.1855	118.3715	106.4688	113.9996	113.0442	113.284	113.4448	0.896619081497
125.6141	120.174	113.6854	131.255	123.1736	117.0097	121.8578	126.9865	116.5769	122.8581	118.5036	118.3586	123.9994	124.9274	111.9488	114.8	112.1911	113.9943	116.9342	115.9957	116.6587	123.2095	113.0188	117.8993	113.4118	117.7545	109.7377	113.5596	114.0865	113.284	114.3758	112.538	112.6623	108.9455	118.588	106.5812	113.9996	112.8752	113.1648	113.4448	0.911095142365
125.4988	120.1053	113.8551	131.255	123.2879	117.17	121.8578	126.9865	116.5218	122.8581	118.5036	118.4067	124.0494	124.9901	112.2599	114.8617	112.0757	114.0482	116.6446	115.9489	116.7755	123.4339	112.905	118.1936	113.5317	117.8077	109.693	113.5154	114.0347	113.187	114.488	112.4709	112.82	109.0167	118.4941	106.4688	113.8841	112.992	113.1648	113.4448	0.924386024475
