s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	time
116.1133	112.7767	109.2326	115.6031	114.7787	109.0122	109.9059	115.3408	107.2503	108.8623	107.8966	108.3481	111.1746	110.817	104.3875	105.2241	103.8934	106.1216	107.3038	105.0415	104.9357	108.8334	105.3471	107.0802	103.5354	103.2209	102.5284	105.3186	104.9395	102.6251	102.4614	102.7494	104.367	102.0959	104.6439	101.0547	103.6195	102.7017	102.5297	101.8165	0.157914161682
116.1133	112.7317	109.283	115.5486	114.7296	108.9676	109.9491	115.3892	107.3643	108.9115	107.8966	108.3041	111.0852	110.817	104.3875	105.1734	103.9353	106.2398	107.2573	104.8582	104.9357	108.8334	105.3471	106.9625	103.706	103.0591	102.6838	105.3186	104.7781	102.5811	102.5511	102.7026	104.4479	102.2155	104.6836	101.0859	103.6603	102.8664	102.5297	101.928	0.171686172485
116.1133	112.6157	109.1821	115.6106	114.8926	108.9676	109.9059	115.3892	107.3128	109.0321	107.8966	108.4186	111.2193	110.817	104.3875	105.0578	103.7784	106.2234	107.2573	104.971	104.9357	108.7826	105.2986	107.0264	103.706	103.2209	102.5284	105.3186	104.7781	102.5811	102.2378	102.8202	104.4074	102.2155	104.6439	101.0143	103.6603	102.7017	102.3631	101.7686	0.185433149338
116.1633	112.6606	109.283	115.6031	114.7787	109.0122	110.0222	115.3408	107.2503	108.8623	107.8501	108.3745	111.1299	110.8741	104.3875	105.0578	103.6215	106.1725	107.3764	105.0838	104.8192	108.8334	105.3471	106.9625	103.6037	103.2209	102.4568	105.3186	104.7781	102.4696	102.3944	102.8671	104.4074	102.2155	104.6439	101.0143	103.6195	102.8183	102.5297	101.9759	0.199913024902
116.1133	112.6157	109.2326	115.6652	114.7296	109.0122	109.9059	115.3892	107.2503	108.9115	107.8501	108.3481	111.1746	110.8741	104.2133	105.0578	103.8514	106.3071	107.2573	104.971	104.9357	108.7826	105.3956	107.0264	103.706	103.1736	102.6838	105.3186	104.8914	102.537	102.5062	102.9848	104.4074	102.3352	104.6027	100.9738	103.6603	102.7497	102.4818	101.705	0.21281504631
116.2282	112.7317	109.2326	115.7271	114.7787	109.0122	109.9059	115.1029	107.1363	108.8623	107.9432	108.3481	111.1299	110.8741	104.3875	105.1734	103.9353	106.3418	107.3038	105.0838	104.8192	108.7826	105.3956	107.144	103.7572	103.1736	102.6419	105.4346	104.8261	102.537	102.4392	102.7026	104.4074	102.2155	104.7249	101.0547	103.5451	102.8664	102.6485	101.6572	0.226644039154
116.2282	112.7317	109.283	115.5486	114.6805	109.0122	109.9059	115.3892	107.3643	108.8623	107.9432	108.3481	111.0563	110.8741	104.2658	105.1734	103.8203	106.2908	107.423	105.0838	105.1005	108.8944	105.3471	106.8448	103.7572	103.3355	102.5284	105.3186	104.9395	102.5811	102.3944	102.8671	104.367	102.2155	104.6851	101.0143	103.6603	102.8183	102.5297	101.8644	0.240400075912
116.2282	112.6606	109.1154	115.6652	114.7296	109.1242	110.0222	115.3408	107.3643	108.8623	107.8966	108.3041	111.1299	110.76	104.3875	105.2241	103.7364	106.4091	107.423	105.0838	104.9357	108.8944	105.2821	107.3155	103.5354	103.2209	102.5703	105.4346	104.9395	102.5811	102.5511	102.9848	104.4074	102.2155	104.6439	101.0547	103.6195	102.7497	102.3631	101.8644	0.253983974457
116.2282	112.6157	109.283	115.5486	114.9574	108.9676	110.0222	115.3408	107.2503	108.8623	107.8966	108.3041	111.0563	110.817	104.3875	105.1084	103.8514	106.2908	107.3764	105.0838	104.9357	108.9961	105.3471	107.0802	103.5354	103.2209	102.6838	105.4346	104.8914	102.5811	102.5062	102.8671	104.2939	102.3352	104.5217	101.0547	103.5451	102.8183	102.3631	101.9759	0.267856121063
116.2282	112.7767	109.2326	115.6652	114.7787	108.9676	109.8626	115.3892	107.2503	108.9115	107.8501	108.3481	111.1746	110.76	104.3183	105.1084	103.8514	106.1216	107.3299	105.0838	104.9839	108.8944	105.3471	106.9625	103.6548	103.2209	102.5703	105.3186	104.8261	102.5811	102.3944	102.9379	104.4074	102.2155	104.7249	101.0547	103.7011	102.8664	102.5297	101.8165	0.281401157379
116.0633	112.7317	109.2326	115.494	114.8435	109.2362	109.9059	115.3892	107.2503	108.9115	107.8966	108.4627	111.2193	110.7572	104.3875	105.1734	103.8514	106.1725	107.423	105.0415	104.9357	108.7826	105.3956	107.0802	103.706	103.3355	102.5703	105.4346	104.7781	102.6484	102.5062	102.8671	104.367	102.1694	104.7661	101.0143	103.6603	102.8664	102.5297	101.5935	0.295214176178
116.3431	112.6157	109.283	115.6652	114.7296	109.0122	109.8626	115.3892	107.2503	108.8623	107.8966	108.3481	111.2193	110.817	104.3875	105.1734	103.7784	106.1725	107.423	105.0838	105.1005	108.8334	105.3471	106.9088	103.5354	103.2209	102.6838	105.4346	104.9395	102.537	102.3944	102.9848	104.3343	102.2155	104.6439	101.0547	103.6603	102.8183	102.4109	101.928	0.308767080307
116.1782	112.7767	109.283	115.6106	114.9574	108.9003	109.8626	115.3408	107.1989	108.8623	107.8966	108.4186	111.2929	110.817	104.2658	105.1734	103.8514	106.2908	107.3764	105.0838	104.8192	108.8944	105.3956	107.0802	103.6548	103.2209	102.6419	105.3186	104.7301	102.5811	102.5511	102.9848	104.367	102.2155	104.6027	101.0547	103.7011	102.8664	102.5777	101.8165	0.322782039642
116.2282	112.7317	109.1154	115.6652	114.7787	108.9003	109.9059	115.3892	107.3643	108.8623	107.8966	108.4627	111.1746	110.817	104.3875	105.1734	103.8934	106.3418	107.423	105.0838	105.1005	108.8842	105.3471	106.9625	103.6548	103.1736	102.6838	105.4346	105.0529	102.4696	102.5062	102.9848	104.14	102.3352	104.6851	101.0143	103.7011	102.8664	102.4109	101.8644	0.33638715744
116.2783	112.7317	109.1821	115.5486	114.7296	108.923	109.8626	115.3892	107.3643	108.8623	107.8966	108.3745	111.1746	110.817	104.335	105.1084	103.8514	106.2743	107.2109	105.0838	105.0522	108.7826	105.4605	106.9625	103.6548	103.2209	102.5703	105.3186	104.9395	102.4696	102.5511	102.9848	104.3343	102.2617	104.6439	101.0547	103.6603	102.7497	102.4818	101.9759	0.349987983704
116.2282	112.6157	109.3335	115.6031	114.8926	108.9676	109.9059	115.3408	107.3643	108.9115	107.8966	108.4627	111.0563	110.76	104.2133	105.0578	103.9353	106.2398	107.4695	105.0838	104.9357	108.7826	105.3956	107.1978	103.706	103.2209	102.5703	105.4346	104.8914	102.5811	102.5062	102.9848	104.4479	102.2155	104.6851	101.0143	103.5451	102.8183	102.4818	101.8644	0.363775968552
116.2783	112.6606	109.283	115.6106	114.7296	108.9676	109.9059	115.3892	107.1363	108.9828	107.8966	108.4186	111.1299	110.76	104.3875	105.2241	103.8514	106.1725	107.3299	105.1261	104.9839	109.0571	105.3956	107.0802	103.7231	103.3355	102.5703	105.3595	105.0529	102.5811	102.4614	102.9848	104.2939	102.3352	104.7661	101.0143	103.6603	102.8664	102.5297	101.8165	0.377346038818
116.2282	112.8216	109.2326	115.6031	114.7296	109.0122	109.9059	115.3892	107.2503	108.9828	107.8966	108.4627	111.0852	110.76	104.335	105.2241	103.9353	106.4091	107.4695	105.0838	104.9357	108.8944	105.3471	107.0802	103.6037	103.1736	102.6122	105.4004	104.9395	102.537	102.5062	102.8202	104.4479	102.2155	104.7263	101.0547	103.6603	102.8664	102.4818	101.8644	0.39132809639
116.2282	112.6157	109.283	115.6652	115.0066	109.0122	110.0222	115.3892	107.2503	109.0321	107.9432	108.4627	111.1746	110.817	104.335	105.1734	103.8934	106.4091	107.2573	105.1261	104.9357	108.8435	105.3471	107.0802	103.6548	103.1736	102.6838	105.3595	104.7781	102.5811	102.5062	102.9848	104.3343	102.3813	104.7249	101.0143	103.7011	102.7702	102.6485	101.8165	0.40488910675
116.1782	112.6606	109.283	115.6652	114.9574	109.0122	109.8626	115.3408	107.3643	108.9115	107.9432	108.4627	111.1299	110.817	104.3875	105.2241	103.8934	106.1725	107.423	105.0415	105.1005	109.108	105.3956	107.0802	103.706	103.3355	102.5703	105.5916	105.0529	102.5811	102.5062	102.8671	104.2207	102.2155	104.7661	101.0547	103.6603	102.8183	102.4109	101.8644	0.41886305809
116.3283	112.6157	109.1658	115.6652	114.9574	109.0122	110.0222	115.3408	107.2503	109.1034	107.8966	108.1895	111.1746	110.8741	104.335	105.1734	103.8514	106.1725	107.3764	105.0838	105.0321	108.7826	105.3471	106.9726	103.706	103.1264	102.415	105.4755	104.8914	102.6251	102.5062	102.8202	104.1803	102.3352	104.5217	100.9425	103.7011	102.8664	102.4818	101.8644	0.432388067245
116.3932	112.7317	109.283	115.7271	114.8926	108.9676	109.8626	115.3892	107.3643	108.9828	107.8966	108.4627	111.1746	110.9338	104.5093	105.1734	103.8934	106.2234	107.2573	105.0838	104.9357	108.7826	105.3471	107.0802	103.8255	103.2209	102.6122	105.5165	104.8261	102.537	102.5511	102.9848	104.4074	102.2155	104.7661	100.9738	103.4706	102.7017	102.4818	101.8165	0.446167945862
116.2783	112.8216	109.1821	115.6652	114.7296	108.9676	109.8626	115.3892	107.3643	109.0321	107.9432	108.3481	111.2929	110.817	104.3875	105.1734	103.8934	106.2398	107.3038	105.0838	104.9839	108.935	105.3956	107.3155	103.6548	103.2209	102.5703	105.4755	104.8261	102.4257	102.3944	102.9848	104.367	102.2155	104.7249	101.0547	103.7011	102.8664	102.4109	101.8165	0.459740161896
116.2282	112.5708	109.1154	115.7818	115.0066	108.9676	109.8626	115.4375	107.3017	108.9828	107.9432	108.3481	111.2193	110.817	104.3875	105.2241	103.8934	106.4091	107.423	105.0838	105.1005	108.9453	105.3471	107.3155	103.6037	103.2882	102.5703	105.2434	104.9567	102.6484	102.3944	102.7494	104.4479	102.2155	104.8074	101.0547	103.6195	102.8664	102.4818	101.8165	0.473473072052
116.3283	112.7767	109.283	115.5486	114.8278	109.0122	109.8626	115.2219	107.2503	108.9115	107.9432	108.4627	111.1746	110.76	104.335	105.1084	103.8094	106.3418	107.3764	105.0838	105.0522	108.9961	105.3471	107.0802	103.7572	103.2882	102.6838	105.3186	104.8261	102.4696	102.5062	102.9379	104.4479	102.3352	104.6439	101.0143	103.6603	102.8664	102.5297	102.0238	0.487123012543
116.3932	112.7317	109.2326	115.494	114.8435	108.9676	109.8626	115.3892	107.2503	108.9828	107.9432	108.5068	111.2482	110.817	104.2658	105.0578	103.6945	106.1725	107.3764	104.971	104.9357	108.8334	105.3471	107.1978	103.706	103.3355	102.6838	105.2434	105.0048	102.537	102.5062	102.9848	104.4074	102.3352	104.6027	101.0143	103.7011	102.8664	102.5297	101.9759	0.500859022141
116.2282	112.7767	109.2326	115.7198	114.9574	109.0122	109.9059	115.4375	107.1363	108.9828	107.8966	108.4186	111.4561	110.817	104.3875	105.0578	103.7364	106.3418	107.3299	105.0838	104.9839	108.8944	105.3471	107.0802	103.6548	103.2209	102.5703	105.4346	104.9395	102.5811	102.4614	102.9379	104.4074	102.3352	104.7263	101.0547	103.7011	103.0515	102.5777	101.8644	0.514801025391
116.2282	112.6606	109.1658	115.7818	114.9574	109.1242	109.8626	115.3892	107.2503	108.9115	107.8966	108.4627	111.1299	110.817	104.335	105.1734	103.8934	106.3418	107.5421	105.0838	104.9839	108.9453	105.3471	106.9625	103.6037	103.3355	102.5703	105.4346	104.8914	102.5811	102.4614	102.9848	104.4479	102.3352	104.7661	100.9738	103.6603	102.7017	102.4109	102.0238	0.528432130814
116.2282	112.7317	109.2326	115.6652	114.8926	108.9676	109.9059	115.2219	107.1363	108.9828	107.9432	108.4627	111.1299	110.8741	104.3875	105.0578	103.9353	106.1725	107.3503	105.0838	105.0522	108.8334	105.3471	107.0264	103.706	103.1736	102.5703	105.3186	104.9395	102.5811	102.5062	102.8671	104.3343	102.3352	104.6027	101.0547	103.6603	102.8664	102.6965	101.8165	0.542495012283
116.2783	112.6157	109.283	115.8437	115.0066	109.1242	109.9059	115.4375	107.4782	108.9115	107.8966	108.4186	111.1299	110.76	104.3875	105.1734	103.8934	106.3418	107.3764	105.0838	104.9839	108.8334	105.3471	107.0264	103.6037	103.1736	102.6838	105.3595	105.0529	102.537	102.3944	102.9379	104.521	102.2155	104.5628	101.0547	103.6195	102.7702	102.5777	101.8165	0.555920124054
116.3431	112.6868	109.1658	115.6106	114.7787	109.0122	109.9059	115.3408	107.4157	108.9828	107.8966	108.4627	111.2482	110.8741	104.3875	105.0578	103.8514	106.4602	107.423	105.1966	104.9839	108.8435	105.3956	107.144	103.706	103.1736	102.5284	105.4346	104.8914	102.4257	102.3944	102.9848	104.4479	102.4548	104.8074	101.0547	103.5858	102.8664	102.4339	101.9759	0.569550991058
116.2282	112.7767	109.283	115.6106	115.0066	109.1242	109.8626	115.3408	107.0849	108.9335	108.0114	108.4627	111.2482	110.8741	104.4401	105.0578	103.7784	106.2908	107.4695	105.0838	104.9839	108.8944	105.3956	107.134	103.706	103.2882	102.6838	105.4346	104.8261	102.5811	102.5511	102.9848	104.3343	102.289	104.7249	101.0143	103.6603	102.8664	102.4818	101.8165	0.583274126053
116.2783	112.7317	109.283	115.7818	114.7296	109.0122	109.9059	115.4375	107.2503	109.0321	107.8966	108.4627	111.2482	110.8741	104.3875	105.0578	103.8514	106.3418	107.3764	105.0838	104.9839	108.8435	105.3956	107.0802	103.6548	103.1736	102.6419	105.4755	104.8434	102.537	102.5062	102.8202	104.4479	102.2155	104.7661	101.0547	103.6195	103.0312	102.5297	101.8165	0.59704709053
116.2783	112.5708	109.283	115.7818	114.7296	109.1242	109.9059	115.3892	107.3643	109.0321	108.0114	108.4186	111.2929	110.817	104.2658	105.1734	103.8514	106.3418	107.3764	105.0838	105.1005	109.0062	105.3471	107.134	103.5354	103.1736	102.6838	105.4755	104.8434	102.5811	102.5062	102.8671	104.3343	102.2155	104.6439	100.9738	103.6603	102.8664	102.4818	101.9759	0.610582113266
116.2783	112.7054	109.4002	115.5486	114.7296	109.0795	109.8626	115.3892	107.3643	109.1034	107.8966	108.4186	111.2929	110.817	104.3875	105.1734	103.8934	106.3418	107.2573	105.0838	105.1005	108.8944	105.3471	107.1978	103.7572	103.2209	102.6122	105.3595	104.8261	102.537	102.5062	102.8671	104.367	102.3078	104.6439	101.0143	103.7011	102.9831	102.4818	101.8165	0.624420166016
116.2783	112.7317	109.283	115.6106	114.8435	109.1242	109.9059	115.3892	107.4782	109.1527	107.9432	108.3481	111.2482	110.76	104.3875	105.2241	103.8514	106.3581	107.3764	104.971	104.9357	108.7826	105.3956	106.9726	103.706	103.1736	102.6419	105.3186	104.9395	102.6925	102.5062	102.8202	104.3343	102.2617	104.6439	100.9738	103.7011	102.8664	102.5297	101.9759	0.638120174408
116.1133	112.6868	109.3497	115.494	114.8278	109.1242	109.8194	115.3892	107.4782	109.0321	107.9432	108.4627	111.3377	110.817	104.335	105.2241	103.7784	106.5112	107.423	105.0838	105.1005	108.7826	105.3956	107.0802	103.706	103.3355	102.5703	105.4346	104.8914	102.5811	102.5062	102.9848	104.4479	102.3352	104.5217	101.0143	103.6603	102.7702	102.4588	101.8644	0.652161121368
116.3431	112.7054	109.283	115.6652	115.0066	109.0795	109.8626	115.3892	107.4782	109.1527	107.8966	108.4627	111.2929	110.9338	104.4567	105.0578	103.8934	106.2908	107.3299	105.0838	105.0522	108.7826	105.3471	107.1978	103.8937	103.2209	102.5703	105.3595	105.0048	102.5811	102.5062	102.8671	104.4074	102.3813	104.6439	101.0547	103.7011	102.7702	102.5777	101.9759	0.665765047073
116.2282	112.7317	109.283	115.7818	114.7296	109.0122	109.9059	115.3892	107.4782	108.9828	107.9432	108.5773	111.2482	110.817	104.3875	105.1734	103.7364	106.2234	107.423	105.0415	105.004	109.0571	105.3956	107.3155	103.6548	103.1736	102.5703	105.4346	105.0048	102.5811	102.5511	102.9848	104.3343	102.3813	104.8074	101.0547	103.6603	102.8664	102.4818	101.928	0.679437160492
116.3932	112.6606	109.1658	115.7271	115.0066	109.0122	109.8626	115.3408	107.4782	108.9335	107.8966	108.3041	111.1299	110.817	104.5093	105.2241	103.8934	106.3418	107.423	105.0838	105.1005	108.9961	105.3471	107.3155	103.7572	103.3355	102.6838	105.4755	104.8914	102.5811	102.596	102.8671	104.4479	102.2155	104.7661	101.1264	103.6603	102.7497	102.5297	101.8165	0.693132162094
116.2783	112.3836	109.283	115.6652	115.0066	109.0122	110.1386	115.3892	107.3643	108.8623	107.9432	108.4186	111.3377	110.817	104.3875	105.1734	103.8934	106.3581	107.423	105.0838	105.0522	108.9453	105.3471	107.1978	103.6548	103.3355	102.6838	105.3186	105.0529	102.537	102.4614	102.9848	104.4479	102.3813	104.6439	101.0143	103.6603	102.8664	102.5777	101.9759	0.706804990768
116.2282	112.7767	109.2326	115.7818	115.0066	109.0795	109.9059	115.3892	107.2503	108.9828	107.9432	108.4627	111.2929	110.817	104.335	105.2241	103.8934	106.2908	107.3503	105.0838	105.0522	108.8944	105.3956	107.0802	103.706	103.1736	102.4987	105.4346	105.0048	102.3817	102.5062	102.9848	104.3343	102.2617	104.7249	101.0547	103.7011	102.8183	102.5297	101.8644	0.721037149429
116.3932	112.7767	109.1154	115.8984	115.0066	109.1242	109.9059	115.3408	107.3643	108.9335	107.9432	108.4627	111.2929	110.817	104.3875	105.1734	103.9353	106.3418	107.3764	105.0415	104.9839	109.0571	105.3471	107.134	103.6548	103.2209	102.5703	105.5165	104.8914	102.5811	102.4165	102.9379	104.4074	102.2155	104.6851	101.0951	103.5858	102.8664	102.4818	101.8801	0.734295129776
116.3431	112.7767	109.283	115.953	115.0066	109.0795	109.8626	115.3408	107.3643	109.1527	107.8966	108.4186	111.3377	110.8741	104.3875	105.1084	103.8514	106.4602	107.4695	105.0838	104.9357	108.9453	105.3471	107.0802	103.6548	103.3355	102.6122	105.4755	104.8741	102.7366	102.4392	102.9848	104.4479	102.2155	104.6851	101.0143	103.6195	102.8664	102.5297	101.8644	0.747955083847
116.2282	112.7767	109.283	115.7818	114.8435	109.1242	109.979	115.3892	107.4782	108.9828	107.8966	108.4186	111.2929	110.817	104.4401	105.2241	103.8934	106.3418	107.4695	105.0838	104.9839	108.7826	105.3956	107.3155	103.6037	103.2882	102.6838	105.3186	104.9395	102.6251	102.5062	102.8202	104.4479	102.3352	104.6439	101.1668	103.7011	102.7702	102.5777	101.8644	0.761569976807
116.3431	112.6606	109.2326	115.7198	114.8926	109.0122	109.9059	115.3892	107.2503	108.9115	107.8966	108.5773	111.2929	110.817	104.3875	105.1734	103.7364	106.2908	107.3764	105.0838	105.1005	109.0062	105.3956	107.3155	103.7572	103.1736	102.6838	105.5506	104.9567	102.4696	102.5062	102.8202	104.4479	102.2155	104.7249	101.0143	103.7346	102.8183	102.4818	101.9759	0.775505065918
116.3932	112.7317	109.2326	115.8364	115.0066	109.0122	109.9059	115.3892	107.2503	109.1527	107.8966	108.4186	111.2929	110.817	104.335	105.1084	103.8934	106.2908	107.3764	105.1966	104.9357	108.8944	105.509	107.3155	103.706	103.1736	102.5703	105.3595	105.0529	102.5811	102.5062	102.9848	104.4479	102.2155	104.6027	101.0143	103.8164	102.7017	102.5297	101.928	0.789170026779
116.2783	112.7317	109.283	115.7198	114.7296	109.1242	110.0222	115.3408	107.4157	109.0321	107.8966	108.4627	111.3825	110.76	104.3875	105.1084	103.9353	106.3927	107.423	105.0415	104.9839	108.8334	105.3956	107.3155	103.706	103.3355	102.6838	105.4346	104.9395	102.537	102.5062	102.9848	104.5615	102.2155	104.7661	101.1668	103.6603	102.7017	102.4109	101.928	0.802945137024
116.3431	112.7317	109.283	115.7818	114.7787	108.8557	109.8626	115.3892	107.4782	109.054	107.9432	108.3481	111.2929	110.817	104.3875	105.2241	103.8514	106.2908	107.3764	105.1966	104.9357	108.8944	105.3956	107.0802	103.706	103.3355	102.7258	105.3186	104.8261	102.6251	102.5062	102.9848	104.2939	102.3352	104.8074	101.0547	103.6603	102.7497	102.5297	101.7528	0.816496133804
116.1782	112.8216	109.2326	115.8437	114.8435	109.1242	109.9059	115.3892	107.4157	108.9828	107.9432	108.5773	111.2929	110.817	104.3875	105.2241	103.8934	106.4602	107.423	105.0415	104.9357	108.8944	105.2986	107.1978	103.706	103.3355	102.6419	105.3595	104.9395	102.5811	102.5062	102.9379	104.4479	102.2155	104.8074	100.9738	103.7011	102.7497	102.4818	101.9123	0.830270051956
116.3431	112.7317	109.283	115.7198	115.0066	109.1242	110.1386	115.3892	107.4782	108.813	107.8966	108.4627	111.1746	110.76	104.5093	105.1734	103.8203	106.4602	107.5887	105.0838	105.1005	109.108	105.3956	107.1978	103.706	103.1736	102.5703	105.3186	104.8261	102.5811	102.5062	102.9848	104.4479	102.3352	104.8074	101.1668	103.6195	102.8183	102.5297	101.9759	0.844112157822
116.2783	112.7317	109.283	115.5486	114.8435	109.0122	109.9059	115.3892	107.5812	108.9828	107.8501	108.4186	111.2929	110.817	104.3875	105.1734	103.8934	106.4602	107.3764	105.0838	105.0522	108.8944	105.2986	107.0802	103.8255	103.2209	102.7258	105.3186	104.9395	102.537	102.5062	102.8202	104.521	102.4548	104.6851	101.0143	103.6603	102.8664	102.3631	102.0238	0.857774019241
116.4433	112.7767	109.2326	115.7271	114.9574	108.9676	109.9059	115.4375	107.4782	109.0321	107.9432	108.4186	111.3377	110.817	104.3875	105.2241	103.8934	106.5785	107.423	105.0838	104.9357	109.0062	105.3471	107.0264	103.7572	103.3355	102.6122	105.3595	104.9395	102.5811	102.5062	102.9848	104.4479	102.3352	104.6851	101.1264	103.6195	102.8664	102.5297	101.9759	0.871571063995
116.3932	112.7767	109.2326	115.7198	114.8926	108.9676	109.9059	115.5566	107.4782	109.1034	107.9432	108.4627	111.2482	110.817	104.3875	105.0578	103.8934	106.3927	107.3038	105.0838	105.0522	109.108	105.3471	107.3155	103.6037	103.3355	102.6838	105.3595	104.8914	102.5811	102.5062	102.9848	104.3343	102.3352	104.8074	101.0143	103.6603	102.8664	102.4818	101.9759	0.885107040405
116.2783	112.7767	109.2326	115.6652	115.0066	109.0122	109.8626	115.3892	107.4782	108.9828	107.9432	108.3481	111.2193	110.817	104.4401	105.1734	103.8934	106.4602	107.423	105.0415	105.0522	108.7826	105.3956	107.1978	103.706	103.2209	102.6838	105.3186	105.0529	102.5811	102.4392	102.8671	104.4479	102.3352	104.7249	101.0951	103.7011	102.8183	102.5297	101.9759	0.898910999298
116.3431	112.7317	109.283	115.7271	114.8926	109.2362	110.1819	115.3408	107.4782	108.8623	107.8966	108.4627	111.1746	110.8741	104.3875	105.2748	103.9353	106.5275	107.3764	105.0838	104.9357	108.8435	105.2986	107.3155	103.706	103.3355	102.5703	105.4755	104.9395	102.6484	102.5062	102.9848	104.4479	102.2155	104.6439	101.0143	103.6603	102.8664	102.5297	101.8801	0.91245508194
116.5082	112.7317	109.283	115.8364	115.0066	109.0122	109.9059	115.4598	107.3643	108.9828	107.8966	108.2775	111.2929	110.817	104.3875	105.2241	103.9353	106.3581	107.3764	105.0838	104.9839	108.7826	105.444	107.0802	103.706	103.3355	102.5703	105.4346	105.1182	102.6925	102.5511	102.8671	104.4883	102.3352	104.7249	101.0547	103.6603	102.8664	102.5777	101.8165	0.926259040833
