s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	time
499	503	503	503	504	506	511	510	507	514	514	509	509	515	516	513	518	511	514	513	522	512	514	518	514	517	520	517	520	516	521	516	517	520	519	521	519	517	520	517	0.487159013748
500	504	504	504	506	507	511	509	507	515	514	508	510	514	515	514	518	512	514	513	522	513	514	518	515	516	520	516	521	517	521	515	518	520	520	521	518	517	520	518	0.50089597702
501	503	504	502	506	506	510	508	507	515	515	510	508	514	515	514	517	511	515	513	521	514	514	518	516	516	520	517	520	516	522	516	518	520	517	520	518	518	519	518	0.514842033386
501	503	503	503	506	506	511	509	507	514	515	509	510	514	516	514	516	511	513	513	521	513	514	518	517	516	520	517	521	516	522	515	517	520	519	522	519	518	520	517	0.528465986252
501	504	504	503	505	507	510	510	507	515	514	509	510	513	515	514	515	512	512	513	522	513	514	519	515	517	520	517	520	516	521	515	517	520	520	520	519	517	519	519	0.542531967163
500	504	503	504	505	506	510	508	507	514	515	510	510	515	515	514	516	511	514	513	521	513	514	519	517	517	520	516	520	517	521	516	518	520	518	520	520	519	519	519	0.555955171585
501	505	503	504	505	506	510	510	506	515	515	509	510	513	515	514	517	511	513	513	521	515	513	519	515	517	521	517	521	517	521	515	517	520	518	520	518	517	522	518	0.569587945938
501	503	503	504	505	506	511	510	508	516	515	509	510	513	514	514	516	512	512	513	521	514	513	517	515	517	520	517	520	516	520	515	517	521	520	521	519	517	521	519	0.583310127258
500	504	503	503	506	506	510	508	507	514	515	509	510	513	515	514	517	511	514	513	521	515	513	518	516	517	521	516	522	517	521	516	517	520	519	520	520	516	520	519	0.597083091736
500	505	503	503	506	506	510	509	507	514	515	510	509	514	515	514	517	511	514	513	521	514	514	517	516	517	520	516	522	516	521	515	517	520	519	522	519	517	521	518	0.610635995865
500	502	503	503	506	507	511	509	507	515	515	510	509	514	515	514	516	511	514	513	521	514	514	518	514	516	519	516	520	517	521	515	519	518	519	521	518	517	521	519	0.624456167221
500	504	503	504	506	506	510	509	507	514	514	509	510	515	515	513	517	513	514	513	522	514	513	520	515	517	521	517	520	516	521	516	517	519	519	522	518	517	520	518	0.638154029846
501	505	504	504	504	506	512	509	507	514	514	509	508	514	516	513	516	510	513	513	521	514	513	518	515	516	520	517	521	516	521	515	517	520	519	521	519	519	519	518	0.6521961689
501	502	503	503	505	507	511	509	507	514	515	509	509	514	516	514	516	512	515	513	522	514	514	518	516	516	520	516	521	516	521	515	518	519	519	520	518	519	519	518	0.665802955627
501	504	503	503	506	506	510	509	507	515	514	509	510	514	515	514	517	511	513	514	523	513	513	518	516	517	520	517	521	516	520	515	517	519	518	520	519	517	521	519	0.679473161697
500	503	503	504	505	506	511	510	507	516	515	510	510	514	515	513	516	511	513	513	521	512	514	518	514	516	520	516	521	516	519	515	517	520	519	521	519	517	520	519	0.693169116974
500	504	503	503	505	506	510	509	507	515	514	510	508	514	515	514	516	513	513	513	522	513	514	518	516	516	520	517	520	517	522	515	517	519	519	521	519	517	519	518	0.706839084625
501	503	504	503	505	507	510	509	507	515	514	509	509	514	516	513	516	512	512	513	522	514	513	518	515	517	519	517	521	518	521	515	517	519	520	520	518	518	520	518	0.721074104309
500	503	504	503	505	506	510	510	507	516	514	509	509	514	515	514	515	511	514	514	521	513	514	517	516	516	520	515	521	516	523	516	518	520	518	519	518	517	521	520	0.734331130981
501	503	503	502	505	507	511	510	507	514	515	510	508	513	515	513	517	511	512	513	522	513	514	518	516	516	519	516	519	515	520	515	517	520	518	521	520	517	520	518	0.747988939285
501	503	503	503	506	506	511	509	507	515	515	510	509	514	514	513	516	511	512	513	521	514	513	518	517	517	520	517	520	515	521	516	517	520	519	520	518	519	519	518	0.761605024338
501	503	504	502	505	506	510	509	507	514	515	509	509	514	515	514	517	512	514	513	521	514	513	518	514	517	520	517	522	516	521	516	517	520	520	521	520	518	521	518	0.775540113449
500	504	504	502	505	506	510	509	507	514	515	510	509	514	516	513	516	512	514	513	522	514	513	518	515	517	520	516	520	516	521	515	517	520	520	521	518	518	520	519	0.78920507431
500	504	503	502	506	506	510	510	506	514	515	509	507	515	515	513	515	510	513	514	521	513	513	518	515	516	520	517	520	517	521	515	517	520	519	520	519	518	520	519	0.802978992462
501	504	503	503	505	507	511	509	507	516	514	509	509	514	515	513	517	512	514	513	522	514	513	518	515	516	519	517	520	515	521	515	518	520	518	520	519	517	520	518	0.81653213501
502	502	504	504	506	506	510	509	506	515	514	509	509	514	515	513	516	511	513	514	522	514	515	518	515	516	521	516	520	516	521	516	517	520	518	522	518	517	521	517	0.830304145813
501	504	503	502	505	506	510	509	507	516	515	509	509	515	515	514	515	511	512	513	521	512	513	518	515	517	520	517	520	516	521	515	517	520	518	520	520	518	520	518	0.844150066376
500	504	503	503	506	506	510	509	505	515	516	510	509	514	515	514	516	511	514	513	522	514	515	518	515	516	519	517	520	517	521	516	518	520	518	521	519	517	521	517	0.857810020447
499	503	504	504	506	507	510	508	507	514	514	510	508	514	515	513	516	511	513	513	522	514	514	519	514	516	519	516	520	516	521	515	517	520	518	521	520	517	520	518	0.871611118317
500	503	504	502	505	507	510	508	507	515	514	509	510	514	515	514	516	510	513	513	522	512	514	518	517	516	520	516	521	516	521	515	517	520	518	521	519	517	521	518	0.885141134262
500	503	504	503	505	506	511	509	507	515	514	509	508	514	514	514	516	511	513	514	522	514	513	518	515	516	520	517	520	516	520	515	517	520	520	519	518	518	520	518	0.898946046829
501	504	503	504	505	506	509	510	507	515	515	509	509	513	515	512	515	512	514	513	522	515	515	518	515	516	520	516	520	517	521	515	517	520	519	521	519	517	520	520	0.912489175797
500	504	503	502	505	506	510	510	507	515	515	508	509	514	515	513	515	513	514	513	521	514	512	518	515	516	520	517	521	516	520	515	516	520	520	520	519	517	519	519	0.926294088364
501	505	503	504	505	506	511	510	507	515	514	509	508	515	515	514	517	511	515	513	522	514	514	518	517	517	519	517	521	515	521	515	518	519	519	521	519	517	521	517	0.940224170685
500	503	503	503	505	506	510	509	507	515	515	508	509	513	515	514	515	511	512	513	522	513	515	518	515	517	520	517	521	516	521	515	517	520	519	519	517	518	520	518	0.953696966171
500	503	503	503	505	506	512	510	507	515	514	509	509	513	515	513	516	511	512	513	522	514	513	518	516	517	519	517	520	516	521	515	517	520	520	521	519	519	520	518	0.96745800972
501	503	504	502	505	506	511	508	507	514	515	509	510	513	515	514	516	512	515	513	522	513	513	518	516	516	520	517	521	516	521	516	517	519	517	520	518	519	519	518	0.981389045715
500	503	503	503	506	506	510	510	507	515	515	509	510	514	515	514	517	511	513	512	522	514	513	519	515	516	520	516	520	516	520	515	518	520	519	521	520	517	520	518	0.995013952255
501	505	505	502	506	507	510	510	507	514	515	509	509	514	515	513	515	512	513	513	521	514	514	518	515	516	520	517	520	517	521	515	516	520	519	520	519	518	520	519	1.00851416588
501	503	503	503	505	506	511	510	507	514	515	509	510	513	515	513	516	512	514	513	522	514	515	518	515	516	520	516	520	517	520	515	517	520	519	522	518	518	521	519	1.02215909958
500	503	503	503	506	507	511	509	507	514	514	509	510	514	515	513	516	511	513	512	521	514	514	518	516	516	520	516	520	516	520	514	518	519	520	520	518	518	520	519	1.03615903854
500	502	504	504	505	507	511	509	507	515	514	509	509	515	516	514	517	512	513	513	522	514	514	518	515	517	521	516	520	516	521	515	518	519	519	521	519	517	521	520	1.04978299141
500	504	503	503	505	506	511	510	507	514	514	509	510	514	515	514	517	511	514	514	522	513	513	518	517	517	520	517	520	516	521	515	516	520	519	521	518	517	521	519	1.0636100769
500	504	504	503	505	507	510	508	506	516	515	509	509	513	516	513	515	512	514	513	521	514	514	518	515	517	520	516	521	517	520	515	516	520	519	520	519	518	520	519	1.07729196548
500	504	504	504	506	506	510	509	507	515	514	510	510	514	516	514	516	513	512	513	522	514	513	518	515	516	520	516	521	517	522	515	518	520	518	520	519	518	521	518	1.09102606773
500	503	503	504	505	506	510	509	507	515	514	509	511	514	514	513	517	512	513	513	522	512	513	519	515	516	520	517	520	517	520	516	518	520	518	522	519	517	521	518	1.10462999344
501	504	504	503	506	508	510	510	507	515	514	509	509	514	515	514	516	511	514	513	522	514	515	518	515	516	520	517	520	515	521	516	518	520	519	519	517	517	519	520	1.11848711967
500	503	503	504	505	506	511	509	507	515	516	509	509	514	515	513	517	511	514	513	523	512	515	518	516	516	520	517	521	517	521	515	518	519	518	521	520	517	521	519	1.13217711449
500	504	503	503	505	507	510	508	507	514	514	509	509	514	515	513	516	510	514	513	522	513	513	519	516	516	520	516	520	516	521	515	517	520	520	521	518	518	520	519	1.14583706856
500	503	504	503	506	507	511	510	506	515	514	509	509	513	515	514	516	512	513	512	522	514	513	518	516	516	519	516	520	518	520	515	518	519	519	520	518	518	520	518	1.15979003906
501	504	504	502	505	506	512	508	506	514	514	509	509	513	515	514	517	513	513	513	521	514	513	518	516	517	520	517	520	516	521	516	517	520	519	521	518	517	520	518	1.17335510254
501	503	504	503	505	506	510	508	507	515	514	509	508	514	515	514	516	512	514	513	522	514	513	520	515	516	520	517	521	516	520	515	517	519	518	521	519	517	520	519	1.1870880127
500	502	504	503	505	506	510	510	507	516	515	509	510	514	515	513	517	512	513	513	522	512	514	517	516	516	520	516	520	515	521	515	517	520	519	520	519	518	519	518	1.20077705383
501	503	504	503	506	506	511	509	507	515	515	509	509	514	515	514	515	512	514	513	521	514	514	518	514	516	520	517	520	516	521	516	517	519	519	522	519	518	520	519	1.2147090435
500	504	504	503	505	506	510	509	507	515	514	509	509	514	515	514	515	512	513	513	521	514	514	518	516	516	520	517	521	517	520	515	518	520	518	520	518	518	520	520	1.22820305824
500	504	503	503	505	506	510	510	507	514	514	509	509	513	516	514	515	511	514	513	521	513	514	518	516	517	520	516	520	516	521	516	518	519	519	521	517	517	519	518	1.2421309948
500	502	503	502	506	506	510	509	507	514	515	509	509	515	515	513	516	511	514	513	522	514	513	517	516	516	520	517	521	517	521	515	517	520	518	520	519	518	521	517	1.25559616089
501	504	503	504	505	506	510	509	507	514	514	509	509	514	515	513	518	512	514	512	522	513	514	517	514	516	520	517	522	516	521	516	517	520	519	521	519	517	520	518	1.26950311661
500	504	503	502	504	507	511	508	507	514	514	509	509	514	515	513	515	511	513	513	522	512	515	518	514	517	520	517	521	517	520	515	517	520	519	520	519	517	520	519	1.28311610222
500	503	503	504	505	507	511	510	507	515	516	509	510	513	515	513	516	513	512	513	521	515	514	520	516	517	520	517	520	516	521	517	518	519	519	520	519	517	519	518	1.29687595367
500	504	503	504	506	506	510	510	507	514	515	510	510	514	515	514	515	512	514	513	522	512	513	518	515	516	520	515	520	516	521	515	517	520	520	521	519	517	521	520	1.31070494652
500	503	505	503	505	507	510	509	507	515	516	509	509	514	515	514	516	512	513	513	521	512	514	518	515	517	519	517	520	516	520	515	517	520	520	520	519	517	521	518	1.32434511185
500	502	503	502	506	506	510	509	507	514	514	510	508	514	515	514	518	512	513	513	522	513	513	518	515	516	520	517	520	517	520	516	516	520	517	521	519	517	520	519	1.33818411827
501	503	504	503	505	505	510	509	507	514	514	510	509	514	514	513	516	512	513	513	522	514	514	518	516	516	520	517	521	517	521	515	517	519	518	522	518	519	519	518	1.35183000565
499	503	503	503	505	506	511	509	507	515	515	509	509	513	515	513	515	512	515	513	522	511	513	518	516	516	520	517	520	517	521	515	517	519	519	521	518	518	519	519	1.36558294296
499	503	503	503	506	506	510	510	507	515	514	510	509	514	515	513	517	512	513	513	521	514	513	519	515	516	520	518	521	516	521	516	516	520	519	520	519	517	519	519	1.37938904762
502	504	505	504	505	506	510	510	507	515	515	510	509	515	515	514	516	512	513	513	522	513	514	519	517	516	520	517	520	516	522	515	516	520	519	520	520	518	520	518	1.39310598373
501	504	504	503	506	506	509	510	507	514	515	510	508	514	514	514	518	511	515	512	522	514	513	517	515	516	520	517	521	516	521	515	517	520	519	522	519	518	520	519	1.40671396255
500	503	503	503	506	506	510	509	507	514	514	510	508	514	515	514	516	510	513	513	522	514	515	519	514	516	521	516	520	517	520	515	516	520	518	521	517	518	520	518	1.42048215866
501	503	503	502	505	506	510	509	507	515	515	509	508	514	515	514	517	511	513	513	521	514	513	518	516	516	520	516	520	516	520	515	517	520	517	520	517	517	519	519	1.43407607079
500	503	503	504	505	506	512	509	507	515	515	508	509	515	516	513	516	511	514	513	522	511	514	518	516	516	519	516	520	516	520	515	517	520	519	521	519	518	520	518	1.44808697701
501	504	503	503	505	506	510	510	507	515	515	509	509	514	515	514	516	511	515	513	520	514	515	517	516	516	520	517	521	515	521	515	517	520	519	520	519	517	520	517	1.4616689682
499	503	503	504	505	506	511	508	507	515	515	509	508	513	515	514	515	513	513	512	521	512	514	518	516	517	520	516	520	516	521	515	517	520	519	520	518	518	520	518	1.47536706924
500	504	503	502	506	506	510	509	506	515	514	509	509	514	516	513	517	514	513	514	522	513	513	518	517	516	520	516	520	516	521	515	518	521	517	520	519	517	520	517	1.48925995827
500	503	504	504	506	506	510	510	506	516	514	509	510	514	516	513	515	512	514	513	521	514	514	517	516	517	521	516	520	516	520	516	517	520	519	520	518	517	521	518	1.50279903412
500	504	503	504	505	506	511	509	507	515	515	508	509	515	515	514	516	511	512	513	521	513	513	518	516	516	520	517	520	516	521	515	518	520	519	522	520	518	521	518	1.51657009125
500	504	503	503	506	506	511	509	507	515	515	509	509	514	515	513	516	511	514	513	521	512	513	518	517	516	520	516	520	515	520	515	517	520	518	520	518	517	520	518	1.53004002571
500	503	504	503	505	506	510	509	506	514	515	509	509	514	515	513	517	512	513	513	522	512	514	519	516	516	520	516	521	516	522	515	517	520	519	520	517	517	520	519	1.54398107529
499	503	504	503	506	507	510	510	507	515	515	508	508	513	515	514	517	512	513	512	522	514	514	517	516	516	520	516	520	516	521	516	518	520	518	521	520	517	519	518	1.55750012398
501	504	503	503	505	506	510	509	506	514	514	509	509	514	515	514	516	511	514	512	523	513	514	518	516	518	520	517	521	516	521	515	519	520	518	520	519	518	521	518	1.57135009766
500	503	504	504	505	506	510	508	507	515	514	510	509	514	515	513	516	511	512	513	521	512	514	519	515	516	520	517	520	516	520	515	518	519	520	520	518	517	519	519	1.58494210243
501	504	503	503	505	507	510	509	507	515	515	510	510	513	515	513	516	511	513	512	522	512	513	518	515	517	519	516	520	516	521	515	516	519	519	520	518	517	520	518	1.59865999222
500	504	503	502	505	506	510	509	507	514	515	509	509	513	515	513	515	511	513	513	522	512	514	518	515	516	520	517	521	516	521	516	517	520	520	520	518	517	520	518	1.6123509407
500	502	504	503	505	506	510	508	507	514	515	510	510	514	515	513	517	511	513	513	522	513	513	517	516	516	520	516	521	516	520	515	517	520	519	521	518	517	521	518	1.62619709969
501	503	504	503	506	506	511	510	505	516	514	509	509	514	514	513	516	513	514	513	522	513	514	518	515	516	521	517	520	516	522	515	518	520	518	520	520	518	520	518	1.64014196396
500	502	503	502	506	506	510	509	507	514	514	509	510	513	515	513	517	511	514	513	522	514	514	518	516	516	520	516	520	516	521	515	517	520	520	520	519	518	520	517	1.65363311768
501	503	505	504	506	507	511	510	506	515	514	509	509	514	515	513	515	511	514	513	521	513	514	518	515	516	520	516	520	517	521	515	517	520	519	520	518	518	519	518	1.66743516922
500	504	504	503	505	505	510	508	506	514	515	510	509	513	515	513	517	512	513	513	522	514	515	519	515	516	520	517	521	516	521	515	518	520	518	521	518	517	521	518	1.68120908737
501	504	504	503	506	506	510	509	507	514	515	509	509	514	515	513	516	511	513	512	521	514	513	518	516	516	520	517	521	515	521	515	516	520	517	521	519	517	520	519	1.69526600838
501	502	503	502	505	506	510	509	506	515	514	509	510	514	515	513	516	512	514	513	521	511	513	518	516	516	521	517	520	516	521	515	517	519	519	522	517	517	520	518	1.70855402946
500	504	504	503	506	506	510	509	506	514	514	510	508	514	516	514	516	511	514	513	522	512	514	518	515	518	520	517	520	516	521	515	517	519	518	520	519	518	520	518	1.72225594521
500	503	504	503	506	506	510	509	507	515	514	509	511	514	515	513	517	511	514	513	521	512	515	518	516	516	520	517	521	517	521	515	517	520	519	520	520	517	519	518	1.7360970974
501	503	503	503	506	506	510	509	507	515	515	510	508	514	515	514	516	511	515	513	522	513	513	519	515	517	520	517	520	516	522	515	517	520	518	520	518	517	521	518	1.74965596199
500	505	504	502	507	506	510	509	506	515	514	510	510	514	515	513	516	511	512	513	521	512	513	518	515	517	520	516	520	517	522	516	517	520	519	520	519	517	520	518	1.7635011673
501	503	504	502	505	506	510	509	507	516	516	509	510	515	515	514	517	511	512	513	521	513	514	517	515	517	520	517	521	517	521	515	516	520	517	519	519	517	519	518	1.77704310417
500	504	503	502	505	507	510	510	507	515	515	509	509	514	515	513	516	512	513	513	521	513	514	517	516	516	520	517	520	516	520	515	518	519	520	520	520	518	520	518	1.79110407829
500	504	503	504	506	507	510	509	506	514	516	509	510	514	515	513	516	511	514	512	521	514	514	518	517	518	520	517	520	516	521	515	518	519	519	520	519	517	518	519	1.80448794365
501	503	503	502	506	506	510	509	506	515	515	509	509	513	515	513	516	512	512	513	522	513	513	518	513	517	521	515	521	516	521	516	518	520	518	520	518	517	521	518	1.81828403473
501	504	505	502	505	506	511	510	507	514	515	510	508	513	515	514	515	512	514	512	521	512	513	518	515	517	520	517	520	516	520	516	518	520	520	521	518	517	521	519	1.83219099045
500	504	504	503	505	506	511	510	507	515	516	509	508	513	515	513	515	511	514	513	522	514	513	518	516	516	520	516	520	517	521	515	517	520	519	520	519	518	519	518	1.8457570076
501	504	503	502	506	506	511	509	507	514	514	509	509	514	515	514	517	510	514	513	522	512	515	519	516	516	520	516	520	516	520	517	518	519	520	520	519	518	521	516	1.85939502716
500	503	503	502	506	506	510	510	507	514	515	508	508	513	514	512	516	513	512	513	522	513	514	519	516	517	520	516	520	517	521	515	516	520	519	522	518	517	519	519	1.87333703041
501	502	504	503	505	506	510	509	507	515	514	510	510	513	516	514	516	511	514	513	522	513	513	518	515	516	520	517	520	516	521	516	518	520	519	520	518	517	521	518	1.88691616058
502	503	504	503	505	507	510	509	507	514	516	509	508	513	515	513	517	513	513	513	522	513	513	518	516	516	520	516	520	517	521	516	517	519	518	520	519	517	521	517	1.90063500404
501	503	504	503	506	506	510	508	507	515	515	508	509	513	515	514	517	511	514	513	522	514	514	518	517	516	520	516	519	516	521	515	516	519	518	521	517	517	520	518	1.91440701485
501	503	504	503	506	506	511	509	506	515	515	508	508	513	515	512	517	512	513	513	522	511	513	518	515	517	520	516	520	516	520	516	517	519	519	520	519	518	520	518	1.9282989502
500	504	504	503	506	506	510	509	507	515	514	509	509	513	515	513	517	511	513	513	521	512	513	518	517	516	520	517	520	516	520	515	518	520	519	519	518	517	519	518	1.94194507599
500	504	504	502	505	506	510	510	507	514	514	510	509	513	515	514	517	512	514	513	522	514	513	518	517	517	520	516	521	516	521	515	517	519	519	520	520	517	520	519	1.95557808876
500	503	503	503	505	506	511	509	508	514	514	509	510	515	514	514	516	511	514	513	522	511	513	518	516	516	520	516	520	516	521	515	517	520	520	521	519	517	520	518	1.96938204765
501	503	504	503	504	505	510	510	507	514	515	509	510	513	515	514	515	510	514	513	521	511	514	518	516	517	520	515	520	516	521	515	517	521	519	520	519	517	521	517	1.98290705681
499	504	503	503	505	506	510	509	507	515	514	510	510	514	516	514	516	512	512	513	522	514	514	518	515	516	520	516	520	518	521	515	517	520	517	521	518	517	520	518	1.99662709236
500	504	503	504	505	506	510	510	506	513	515	509	509	514	516	513	517	513	513	513	521	513	514	518	516	516	520	517	520	516	520	515	517	519	518	522	518	517	521	519	2.01049995422
500	503	503	503	506	507	510	508	507	514	515	510	509	513	515	514	517	514	513	513	521	513	513	519	515	517	521	516	520	516	520	515	516	520	518	520	517	517	520	518	2.02412009239
501	504	503	504	506	506	510	509	507	514	515	510	509	513	515	514	516	512	513	513	521	512	513	518	516	517	520	517	520	516	521	515	518	520	517	521	520	518	520	518	2.03791904449
499	503	505	503	505	506	510	510	507	515	515	509	508	514	515	513	518	510	514	513	522	514	514	518	517	516	520	515	520	516	520	515	517	520	519	521	518	519	521	518	2.05182313919
500	503	503	502	506	507	511	509	506	515	514	509	509	513	516	513	516	510	514	513	521	513	514	518	515	516	519	516	520	516	521	515	518	520	520	520	518	518	520	518	2.06536316872
501	503	503	503	505	506	510	510	506	514	514	509	510	514	515	514	516	512	513	513	522	514	513	518	515	517	520	517	521	516	521	516	518	520	519	520	519	518	521	519	2.07921004295
501	504	504	502	506	506	511	510	507	514	514	509	508	514	515	513	516	512	514	513	522	515	513	518	514	516	520	516	521	516	520	515	517	520	518	520	518	517	519	518	2.09283304214
501	504	503	504	505	506	510	510	507	514	515	509	509	514	515	514	516	512	515	513	522	511	513	518	515	517	519	516	520	516	520	515	517	520	518	521	518	517	520	517	2.10632705688
500	504	504	503	505	506	510	509	507	514	515	509	509	513	515	513	517	511	514	513	522	513	513	518	514	516	520	516	521	517	521	515	516	520	517	520	517	518	521	518	2.12021017075
501	502	503	503	506	507	510	510	507	515	515	509	509	514	515	514	518	511	512	513	521	514	513	517	515	516	520	517	521	516	520	515	516	519	517	519	517	519	519	519	2.13386797905
500	503	503	503	505	506	510	509	507	514	516	509	510	513	515	513	516	511	513	513	521	515	513	518	515	517	520	517	520	517	520	515	517	520	518	519	518	517	521	517	2.14785909653
500	502	503	502	505	506	510	508	507	515	515	509	509	514	515	514	517	511	514	513	521	514	514	518	517	517	520	517	521	517	521	516	517	520	517	519	520	518	521	519	2.16126513481
500	503	504	503	505	506	511	509	507	516	514	509	510	514	515	513	516	511	515	513	521	514	513	518	514	517	520	517	520	516	519	515	517	519	520	521	518	518	520	519	2.17532706261
