s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	time
121.9429	117.353	112.2885	122.2452	119.9847	113.6117	115.7645	121.9339	112.007	115.8568	113.6809	114.5178	118.5377	118.1261	109.5179	111.0956	108.5703	111.2228	112.8887	111.7158	111.1148	116.0895	110.414	113.121	109.164	109.4956	106.6467	110.4049	110.2439	108.0037	108.4473	108.2423	109.7301	106.7373	110.6072	104.137	108.5555	107.967	108.4838	107.3067	0.248633861542
121.9953	117.353	112.2885	122.0711	119.9847	113.7239	115.8101	121.9849	112.007	115.5978	113.8622	114.6328	118.4423	118.186	109.5179	111.2646	108.7571	111.3414	113.0082	111.6708	110.9476	116.0358	110.2499	113.0649	109.3372	109.5605	106.7604	110.4478	110.2439	108.1616	108.5594	108.2423	110.1141	106.6894	110.4412	104.2493	108.7137	108.0839	108.4838	107.2066	0.262400865555
121.9953	117.3063	112.3544	121.8971	119.8705	113.6582	115.7645	121.9339	112.007	115.8568	113.6809	114.4713	118.3713	118.1261	109.3413	111.0427	108.7571	111.46	112.6496	111.7158	110.9476	116.2554	110.5782	113.003	109.2173	109.6104	106.6467	110.3316	110.0669	107.8921	108.4946	108.2423	110.1568	106.5695	110.4847	104.137	108.7566	108.0839	108.5846	107.3067	0.275907039642
121.8906	117.2833	112.4577	122.2452	120.2013	113.7239	115.7645	122.0533	112.007	115.6669	113.6809	114.5178	118.3237	118.0689	109.3957	111.0427	108.7571	111.46	112.8399	111.6708	110.9476	116.0358	110.414	112.885	109.0975	109.6104	106.6467	110.6804	110.2307	108.05	108.6068	108.2423	109.7726	106.6415	110.4412	104.137	108.8292	107.9169	108.5342	107.5302	0.289898872375
121.9429	117.1899	112.0679	122.188	120.099	113.7239	115.9978	121.9339	111.9538	115.4941	113.7471	114.4713	118.4423	118.1261	109.5179	110.9797	108.7571	111.3943	112.8887	111.6708	110.8971	116.0895	110.4644	113.0649	109.3372	109.5605	106.7604	110.3316	110.2942	107.9383	108.7189	108.1932	110.0714	106.6894	110.6072	104.2493	108.8292	108.0337	108.5342	107.3067	0.303592920303
121.9429	117.2833	112.4577	122.188	120.099	113.7705	115.7645	121.9339	112.007	115.6669	113.796	114.4713	118.3713	118.0662	109.2192	110.9797	108.7132	111.46	113.0082	111.6027	111.1653	116.0895	110.5149	113.0649	109.1106	109.6104	106.6902	110.3316	110.2439	107.9383	108.4473	108.2423	109.7726	106.7373	110.5283	104.2493	108.7137	107.967	108.4838	107.3067	0.317304849625
121.88	117.2366	112.2369	122.1283	119.9336	113.7705	115.8101	121.9339	112.007	115.615	113.6982	114.4713	118.5377	117.8919	109.5179	111.0956	108.6418	111.5787	113.0082	111.6708	111.1148	116.1479	110.414	113.0649	109.3372	109.6104	106.6032	110.4478	110.2439	108.2543	108.6715	108.1244	110.1141	106.6894	110.6509	104.1786	108.7137	107.9169	108.4838	107.5803	0.331079006195
122.1	117.2833	112.4577	122.2452	119.9336	113.7239	115.7645	122.0533	112.007	115.6839	113.7471	114.4713	118.3237	118.0689	109.4633	111.0427	108.6418	111.46	112.7691	111.7838	111.0644	116.1479	110.2499	112.885	109.2838	109.6104	106.6467	110.4049	110.2942	108.0307	108.4473	108.1244	110.1852	106.7373	110.4847	104.2076	108.8292	107.8001	108.4838	107.4686	0.344800949097
121.8277	117.2366	112.171	122.188	119.9336	113.7048	115.8812	121.9339	111.8926	115.9088	113.7471	114.6328	118.4189	117.9491	109.4633	110.9268	108.6418	111.3414	113.0082	111.5577	111.0644	116.2016	110.4644	113.121	109.164	109.7101	106.6032	110.4908	110.3444	108.208	108.5594	108.2423	110.1852	106.6894	110.4847	104.0537	108.8721	107.8001	108.4838	107.3067	0.358433961868
121.9429	117.353	112.2226	122.3622	119.9336	113.8171	115.8101	121.9339	112.007	115.8047	113.7471	114.6328	118.4423	118.009	109.3957	111.0956	108.7571	111.3414	112.7205	111.6027	111.0644	115.9774	110.4644	113.0649	109.164	109.7252	106.7604	110.4478	110.1805	108.1616	108.6715	108.1932	109.7301	106.5695	110.4847	104.474	108.7137	107.8501	108.4838	107.4185	0.372010946274
121.9953	117.2833	112.2885	122.2452	120.162	113.7705	115.8101	121.9339	112.007	115.7879	113.7471	114.5178	118.4189	118.009	109.3957	111.0956	108.598	111.3414	112.8399	111.7158	111.1653	116.2016	110.414	113.121	109.2173	109.6104	106.6467	110.4478	110.2942	107.8921	108.3352	108.2423	110.1141	106.4738	110.5636	104.137	108.7137	107.8501	108.4838	107.3568	0.386175870895
121.8277	117.2833	112.171	122.2452	120.162	113.7705	115.7645	122.0533	112.007	115.4941	113.8622	114.4713	118.3713	117.8919	109.4502	111.0956	108.8009	111.3414	112.7205	111.829	111.1148	116.2554	110.3635	113.0649	109.2838	109.6104	106.6032	110.4478	110.1805	108.0962	108.4946	108.2423	109.6875	106.6415	110.4847	104.291	108.8721	107.967	108.4838	107.4185	0.399688005447
121.88	117.3998	112.3401	122.188	119.9336	113.7239	115.6479	122.0533	112.007	115.615	113.632	114.5862	118.4189	118.0689	109.3957	111.1486	108.8009	111.46	112.8399	111.6708	111.0139	116.1479	110.3507	113.0649	109.164	109.6104	106.7604	110.2581	110.1805	108.1616	108.7189	108.2423	110.1852	106.7373	110.4847	104.0953	108.7137	108.0839	108.4838	107.3067	0.413571834564
121.9429	117.2833	112.3401	122.2452	119.9847	113.7239	115.7645	122.0533	112.007	115.9088	113.8449	114.4713	118.4189	118.1261	109.5724	111.0956	108.7132	111.5787	112.9594	111.6708	111.0644	116.2554	110.5277	112.885	109.2173	109.6104	106.6467	110.4478	110.2439	108.208	108.7189	108.1244	109.7301	106.5695	110.5636	104.2076	108.7137	107.8501	108.4838	107.5187	0.427196025848
121.9429	117.3998	112.171	122.188	119.8705	113.6117	115.7645	122.0533	111.8926	115.7359	113.796	114.4713	118.49	118.009	109.3957	111.0325	108.6418	111.5787	112.8887	111.6708	111.0644	116.2554	110.414	113.003	109.164	109.6603	106.6467	110.4049	110.2942	108.05	108.7189	108.2914	109.7301	106.7373	110.4847	104.2076	108.7566	107.9169	108.5846	107.4185	0.440825939178
122.1	117.3998	112.4577	122.2452	120.2132	113.7705	115.7645	121.9339	112.007	115.9088	113.6982	114.6793	118.5377	118.009	109.3413	111.1486	108.7571	111.3414	112.8887	111.829	111.0644	116.2554	110.5277	113.0649	109.164	109.6603	106.8039	110.4478	110.2809	108.05	108.4946	107.8396	110.1852	106.6894	110.4847	104.2493	108.7566	107.9169	108.4838	107.4185	0.454695940018
121.9953	117.3998	112.2885	122.2452	120.1107	113.8171	115.9723	122.1043	111.9538	115.7879	113.7471	114.5862	118.4189	118.1261	109.5179	111.0956	108.6418	111.46	113.0082	111.5577	111.1148	116.0895	110.2499	113.003	109.164	109.6104	106.6467	110.4908	110.1805	107.9383	108.624	108.2423	109.7726	106.5936	110.4847	104.2076	108.7566	108.0839	108.5342	107.5302	0.468488931656
121.9429	117.353	112.2885	122.3622	120.162	113.7239	115.7645	122.1043	112.0602	115.7879	113.6982	114.5862	118.6564	118.009	109.3413	110.8637	108.6856	111.6317	112.9594	111.829	111.1148	116.0358	110.4644	113.0591	109.164	109.6603	106.7604	110.4908	110.3947	108.0037	108.6715	108.1244	110.0714	106.8093	110.6072	104.2076	108.7566	108.0337	108.4838	107.3067	0.482156991959
121.9953	117.3998	112.171	122.1283	120.162	113.8171	115.8101	121.9339	112.007	115.9088	113.9773	114.5862	118.5377	118.1261	109.5179	111.0956	108.598	111.6317	113.0082	111.6708	110.9476	116.0895	110.414	113.121	109.3372	109.6104	106.7604	110.4478	110.3947	108.0962	108.6715	108.2423	110.0714	106.5216	110.4412	104.3616	108.8721	107.967	108.5342	107.3067	0.495995998383
121.9953	117.3998	112.2885	122.2452	120.2132	113.8171	115.8556	121.9849	111.9538	115.8568	113.796	114.4713	118.4423	118.1261	109.3957	111.0956	108.8009	111.46	113.0082	111.6708	111.1148	116.2554	110.4644	113.121	109.2173	109.6104	106.7169	110.4908	110.2439	107.9845	108.4473	108.2423	110.1852	106.6894	110.52	104.0953	108.5983	107.9169	108.5342	107.3683	0.509807825089
121.9429	117.2366	112.2226	122.2452	120.2132	113.7239	115.8101	122.0533	112.007	115.9088	113.7471	114.4713	118.6564	118.1261	109.3957	111.1486	108.7132	111.513	113.0082	111.7387	110.998	116.1479	110.5277	113.1772	109.1106	109.6104	106.6467	110.4049	110.3444	108.05	108.4473	108.2423	110.228	106.6894	110.3976	104.3616	108.7137	108.0839	108.4838	107.4686	0.523589849472
121.88	117.3998	112.3544	122.3622	119.9847	113.8171	115.8812	122.0533	112.007	115.7879	113.7471	114.5178	118.6564	118.0689	109.3957	111.0325	108.7132	111.46	113.0082	111.6708	111.0644	116.2016	110.414	113.0649	109.2838	109.6104	106.7604	110.4478	110.2942	108.0962	108.4946	108.2423	110.0714	106.4018	110.4847	104.2493	108.5983	107.8501	108.4334	107.4185	0.537279844284
121.9429	117.3998	112.2885	122.2452	119.9336	113.7705	115.7645	122.0533	111.9538	115.9088	113.796	114.5862	118.6087	118.0689	109.3957	111.0956	108.6856	111.46	113.0082	111.7158	110.998	116.2016	110.3507	113.121	109.2173	109.6104	106.6467	110.4908	110.2942	108.0962	108.7189	108.2423	110.0714	106.7373	110.5283	104.0953	108.7566	108.0839	108.4838	107.4185	0.550838947296
122.0476	117.2366	112.1195	122.2452	119.9847	113.7239	115.8812	122.0533	112.1213	115.7359	113.796	114.4713	118.6087	118.0689	109.3413	111.0427	108.598	111.6317	113.0082	111.8969	110.998	116.1479	110.5782	113.1828	109.2173	109.7252	106.8039	110.4478	110.3444	108.05	108.6068	108.2423	110.1141	106.6173	110.4847	104.2493	108.8292	108.0337	108.3648	107.3568	0.564620018005
121.9953	117.2366	112.4577	122.188	120.0478	113.7239	115.8101	122.0533	111.9538	115.8568	113.7471	114.5178	118.6087	118.1261	109.4633	111.1486	108.8009	111.5787	113.0082	111.7838	111.0644	116.2016	110.414	113.121	109.2173	109.6104	106.6902	110.4478	110.3444	108.0037	108.4946	108.2423	110.0003	106.6894	110.4412	104.2493	108.7137	107.8501	108.5342	107.5302	0.578291893005
121.9429	117.2833	112.171	122.2452	120.1501	113.8171	115.7645	122.0533	112.007	115.615	113.7471	114.4713	118.3946	118.009	109.5179	110.9797	108.7571	111.46	112.8887	111.6477	111.1148	116.2016	110.4772	112.9469	109.2173	109.7252	106.7604	110.4049	110.3444	108.0962	108.4946	108.1244	110.228	106.7614	110.6072	104.0953	108.7137	107.8501	108.5342	107.5302	0.591980934143
122.1	117.2366	112.3544	122.3025	120.162	113.7048	115.8812	122.0533	111.9538	115.7189	113.6982	114.5862	118.49	118.0689	109.2736	111.0956	108.7571	111.3414	112.8887	111.829	110.998	116.2016	110.5277	113.003	109.164	109.6104	106.8741	110.4908	110.2942	108.05	108.7189	108.2423	110.228	106.6415	110.5636	104.137	108.8292	107.967	108.4838	107.3067	0.605806827545
122.0476	117.353	112.3917	122.2452	120.099	113.6582	115.8101	121.9849	111.8926	115.9088	113.7471	114.5862	118.5377	118.1261	109.3413	111.1486	108.6418	111.3943	112.8887	111.7838	111.1148	116.1479	110.414	113.3008	109.3372	109.6603	106.9177	110.4908	110.3947	108.2269	108.5594	108.2914	110.0003	106.6894	110.4847	104.2493	108.7137	108.2007	108.3648	107.3067	0.619555950165
122.0476	117.353	112.5093	122.1283	120.099	113.8171	115.9268	122.0533	112.007	115.7879	113.7471	114.6328	118.5609	118.009	109.2736	111.0427	108.7571	111.4071	113.0082	111.7158	111.1148	116.2016	110.414	113.1266	109.164	109.6603	106.8039	110.4478	110.2307	108.05	108.4473	108.2423	110.0714	106.7373	110.6072	104.1786	108.8292	107.967	108.4838	107.4686	0.63341999054
121.9429	117.353	112.5093	122.3622	120.0478	113.7239	115.8101	122.1043	111.9538	115.9088	113.7471	114.5644	118.6087	118.009	109.4633	110.9268	108.7571	111.46	113.0082	111.6708	110.9476	116.2554	110.3003	113.121	109.3372	109.6603	106.9177	110.4049	110.1805	108.05	108.6715	108.1244	110.1141	106.7373	110.4847	104.0953	108.6411	107.967	108.5342	107.4686	0.646893978119
121.8277	117.353	112.4577	122.2452	120.0478	113.7705	115.8101	121.9339	112.007	115.8568	113.632	114.5178	118.49	118.1261	109.3413	111.1486	108.7132	111.5787	113.0082	111.829	111.1811	116.2016	110.5277	113.003	109.457	109.6104	106.7604	110.4478	110.3444	108.0962	108.7189	108.2423	110.1141	106.7373	110.4412	104.3616	108.8721	107.8001	108.4838	107.3683	0.660739898682
121.8277	117.3998	112.4577	122.3049	120.2132	113.8171	115.7645	122.1726	111.9538	115.6669	113.8622	114.4713	118.5609	117.9491	109.5724	111.0956	108.7571	111.513	112.9594	111.6708	111.1148	116.0895	110.414	113.121	109.4036	109.6603	106.7604	110.4478	110.3444	108.1616	108.7189	108.3602	110.0714	106.6894	110.6072	104.3199	108.8292	108.1505	108.4838	107.5302	0.6744389534
121.88	117.2833	112.2226	122.188	120.162	113.8171	115.9268	122.0533	111.9538	115.7359	113.7471	114.5862	118.6564	118.0662	109.3957	111.0325	108.7571	111.6317	112.8178	111.6708	111.0644	116.1479	110.414	113.003	109.2173	109.4956	106.6902	110.4478	110.3947	108.05	108.6715	108.2423	109.7726	106.6415	110.4412	104.137	108.7566	107.967	108.5342	107.5302	0.688441991806
121.9429	117.2833	112.1195	122.0139	120.162	113.7705	115.8101	122.0533	111.9538	115.9088	113.7471	114.5178	118.7751	118.186	109.4633	111.0427	108.8009	111.46	112.9594	111.7158	111.1148	116.0895	110.5277	113.003	109.2173	109.7252	106.8741	110.4478	110.2942	108.1616	108.6715	108.1932	110.1141	106.7373	110.5636	104.2493	108.7863	108.0839	108.4838	107.4185	0.701751947403
122.0476	117.2833	112.2226	122.2452	119.9966	113.6774	115.8101	122.1553	111.9538	115.9088	113.796	114.4713	118.7274	118.009	109.5179	111.0956	108.6418	111.3943	113.0082	111.829	111.1148	116.1479	110.4644	113.1266	109.3372	109.6104	106.7604	110.4478	110.2942	108.0037	108.624	108.2423	110.0003	106.6894	110.4412	104.137	108.7566	107.967	108.4838	107.2567	0.715677976608
121.9953	117.4465	112.2226	122.188	120.099	113.7705	115.8812	122.3431	111.9538	115.9088	113.632	114.6328	118.6564	118.009	109.3957	111.2116	108.8009	111.5787	112.8887	111.6708	111.1148	116.0895	110.4644	113.121	109.164	109.6104	106.6467	110.4478	110.4581	108.05	108.7189	108.2423	110.0714	106.6415	110.4847	104.0953	108.8721	108.0839	108.4838	107.4686	0.729516029358
121.88	117.2366	112.2885	122.188	120.1501	113.7239	115.7645	122.0533	112.007	115.9088	113.796	114.5862	118.5609	118.0689	109.2192	111.1486	108.7132	111.3943	113.0082	111.7838	110.9476	116.1479	110.414	113.0649	109.2173	109.7101	106.7169	110.4478	110.3444	108.0037	108.7189	108.2423	110.1852	106.6894	110.6072	104.2076	108.8721	107.8501	108.5342	107.3683	0.743110895157
121.9429	117.353	112.4577	122.1307	120.099	113.8171	115.8556	122.0533	111.9006	115.9088	113.796	114.5178	118.6564	118.186	109.5179	111.0956	108.598	111.46	113.0082	111.7838	111.1148	116.1479	110.4644	113.121	109.4036	109.5605	106.6467	110.4478	110.2942	108.05	108.7189	108.2423	110.1852	106.8572	110.6072	104.2493	108.8721	107.8001	108.5342	107.195	0.756731987
122.1629	117.353	112.2885	122.3622	120.099	113.6582	116.0435	122.292	112.007	115.9088	113.796	114.5862	118.6564	118.1261	109.5179	111.0956	108.7571	111.46	112.8399	111.829	111.0644	116.0895	110.414	113.0649	109.4036	109.6104	106.8039	110.4908	110.2439	108.0037	108.6715	108.3602	109.8439	106.7373	110.6072	104.2493	108.8292	107.967	108.5342	107.5302	0.770467996597
121.9953	117.353	112.4577	122.188	120.162	113.7048	115.7645	122.0533	112.007	115.8047	113.8622	114.5862	118.7751	118.1261	109.328	111.0956	108.8009	111.46	113.0082	111.829	111.1148	116.0895	110.6287	113.121	109.3372	109.6104	106.7604	110.4908	110.2942	108.05	108.512	108.2423	110.1141	106.6415	110.4412	104.3199	108.8292	107.8001	108.4838	107.4686	0.78436589241
121.9429	117.5162	112.2885	122.3622	120.2132	113.7705	115.7645	122.0533	112.007	115.5978	113.9112	114.5178	118.5854	118.009	109.4633	111.2116	108.6856	111.5787	113.0082	111.9421	111.1148	116.2016	110.5782	113.121	109.2173	109.7252	106.7604	110.4478	110.2307	107.9383	108.624	108.2914	110.1852	106.7373	110.3976	104.291	108.7137	108.0337	108.4334	107.3067	0.797930955887
121.9429	117.3998	112.4577	122.188	120.1501	113.7239	115.7645	122.1726	112.007	115.7879	113.6982	114.4713	118.5609	118.009	109.5179	111.1486	108.7571	111.46	112.9594	111.7609	110.998	116.1479	110.5149	113.1828	109.2838	109.84	106.7169	110.4478	110.2942	108.2543	108.7189	108.3602	110.1568	106.6894	110.5636	104.2493	108.8721	107.967	108.4838	107.4185	0.81200003624
121.9429	117.2833	112.4577	122.3622	120.2132	113.7705	115.8101	121.8829	111.9006	115.7879	113.7471	114.4713	118.6087	118.1261	109.4633	111.1486	108.7571	111.3414	113.0082	111.7387	111.1148	116.0358	110.414	113.1772	109.3372	109.7252	106.6032	110.4478	110.1805	108.0962	108.7189	108.3111	110.0714	106.5695	110.4847	104.2076	108.7994	107.967	108.4838	107.4686	0.825641870499
121.9429	117.2366	112.4577	122.188	120.162	113.7705	115.9723	122.0533	112.007	115.615	113.6982	114.4713	118.5377	118.009	109.5179	111.1486	108.6418	111.46	113.0082	111.829	111.1148	116.2554	110.4644	113.0649	109.3372	109.6603	106.6032	110.3316	110.2942	108.0962	108.6715	108.2423	110.1141	106.7373	110.4847	104.291	108.7863	108.0839	108.4838	107.4686	0.8401658535
121.9953	117.3998	112.4577	122.2452	120.162	113.8171	115.9268	122.0533	112.007	115.7879	113.7471	114.5862	118.5377	118.0689	109.5179	111.1486	108.7571	111.46	112.8887	111.8518	111.1148	116.2016	110.414	113.357	109.164	109.7252	106.7604	110.4478	110.2307	107.8921	108.4	108.1932	109.7301	106.7373	110.4412	104.2493	108.6411	108.0839	108.4838	107.2567	0.852967977524
121.9429	117.2366	112.4577	122.3025	119.9966	113.6117	115.8556	122.1043	112.007	115.8047	113.9773	114.5862	118.5377	118.1261	109.2736	111.0956	108.8009	111.6317	113.0082	111.7838	111.0644	116.0895	110.4772	113.121	109.2838	109.6603	106.6032	110.4908	110.1303	108.0307	108.7189	108.1932	110.0714	106.7373	110.5636	104.291	108.7863	107.9169	108.4838	107.5302	0.866729974747
121.9429	117.3998	112.3401	122.3049	120.0478	113.6117	115.8101	122.0022	112.007	115.8568	113.9112	114.4713	118.6564	118.0689	109.5179	111.0956	108.6856	111.46	113.057	111.7158	111.0644	116.0895	110.414	113.0649	109.3372	109.6603	106.8039	110.4049	110.2942	108.2543	108.7189	108.2423	110.0714	106.5936	110.4847	104.2076	108.7137	107.967	108.4334	107.5302	0.880395889282
121.9953	117.4465	112.3401	122.3622	120.162	113.7239	115.9011	122.0533	112.007	115.6669	113.8449	114.5862	118.6564	118.0662	109.5179	111.2116	108.7132	111.3414	113.0082	111.7158	111.1148	116.2554	110.4644	112.9469	109.2173	109.7252	106.7169	110.4478	110.2942	108.1616	108.6715	108.1244	110.1568	106.6894	110.6072	104.2076	108.6709	107.9169	108.5342	107.4185	0.894112825394
121.9953	117.2833	112.2369	122.188	120.2132	113.7239	115.7645	122.1043	112.007	115.9088	113.5832	114.6328	118.6796	118.186	109.3957	111.0325	108.7571	111.5787	113.0082	111.8969	111.1148	116.2016	110.4644	113.121	109.164	109.7252	106.6032	110.4478	110.1805	108.05	108.7189	108.2423	110.228	106.6415	110.5283	104.137	108.8292	107.9169	108.4838	107.5302	0.907918930054
122.1629	117.2833	112.2226	122.2452	120.099	113.7705	115.7645	121.9339	112.007	115.9088	113.796	114.6328	118.5609	118.186	109.3957	111.1486	108.7571	111.5257	112.9594	111.829	111.0644	116.0895	110.4644	113.0087	109.3372	109.6603	106.7169	110.4908	110.2942	108.1616	108.7189	108.2423	110.228	106.7373	110.4847	104.2493	108.7994	107.967	108.4838	107.145	0.921596050262
121.9953	117.2833	112.3401	122.2452	120.162	113.7705	115.7645	122.0533	112.007	115.9088	113.796	114.5862	118.6087	118.0662	109.3957	110.9797	108.8009	111.6317	113.0082	111.9421	111.1148	116.1479	110.4644	113.121	109.2173	109.6104	106.7169	110.4908	110.2307	108.05	108.7189	108.1932	110.0714	106.5936	110.52	104.3616	108.5983	108.0839	108.5342	107.5803	0.935619831085
