s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	time
123.2101	119.0516	112.8898	133.7603	137.2299	116.2879	120.4781	125.2758	115.1544	133.146	117.8121	117.8508	122.9308	123.4586	116.4781	114.8	112.0757	113.4654	116.2858	119.4577	116.9451	123.6582	112.905	117.9574	117.846	118.329	110.0793	113.7923	114.2003	119.3195	115.4861	113.2302	112.9778	108.9455	126.2649	107.3416	115.5932	125.2001	119.4185	123.6198	0.152889966965
123.3253	118.9827	112.9936	133.9318	137.1158	116.2232	120.4781	125.1564	115.0401	133.2076	117.8261	117.8508	122.9804	123.2242	116.4781	114.7456	112.1911	113.649	116.2357	119.4577	116.9451	123.546	112.905	117.8393	118.08	118.3825	109.9654	113.7923	114.2003	119.5942	115.2615	113.2302	112.9339	109.2344	126.5101	107.2987	115.4776	124.8491	119.4185	123.7316	0.166305065155
123.3783	118.9827	112.8898	133.6981	137.1158	116.2879	120.4781	125.0371	115.0401	133.2052	117.9919	117.7358	123.0496	123.4586	116.4208	114.6296	112.1911	113.7567	116.0467	119.4577	116.9451	123.546	112.905	117.7812	117.903	118.2676	110.1932	113.7923	114.2003	119.3706	115.2615	112.9941	112.9778	109.1143	126.2649	107.1862	115.5476	125.0831	119.3634	123.6766	0.180413007736
123.4405	119.1466	112.7724	133.8772	137.2299	116.2232	120.4781	125.0371	115.0946	132.9659	117.9413	117.8508	122.9308	123.4586	116.4781	114.6296	112.1459	113.5842	116.2357	119.4577	116.9451	123.546	113.0188	118.0174	117.846	118.329	110.1241	113.7923	114.0865	119.3195	115.4861	113.2815	113.1357	109.1632	126.4378	107.2291	115.5932	124.8491	119.2442	123.341	0.193908929825
123.3783	119.1466	112.8242	133.9318	137.344	116.2879	120.5255	125.1564	115.2089	133.3262	117.8768	117.7358	123.0496	123.3414	116.4781	114.8	112.1209	113.5729	116.2858	119.4093	116.9451	123.546	113.0188	117.8393	117.7262	118.4975	110.0793	113.748	114.0865	119.3195	115.2615	113.2815	112.8638	109.0655	126.3152	107.1862	115.5476	125.2001	119.4185	123.4529	0.207855939865
123.3783	119.0991	112.8242	133.9318	137.2299	116.2879	120.4306	125.2758	115.2089	133.2076	117.9919	117.8987	122.9308	123.4035	116.3634	114.6839	112.0757	113.5842	116.0467	119.3445	116.9451	123.6028	113.0188	117.8993	117.9659	118.321	110.0793	113.7923	114.2003	119.5431	115.3117	113.2815	112.9778	109.1855	126.1423	107.1862	115.5476	125.2001	119.3634	123.4529	0.221697092056
123.2724	119.0991	112.8242	133.6981	137.2299	116.2879	120.6898	125.1564	115.2089	133.2052	117.8768	117.7837	123.0496	123.1071	116.4781	114.7456	112.1911	113.5952	116.0467	119.4577	116.9451	123.6596	112.9564	117.7812	118.1428	118.321	110.1932	113.7923	114.2003	119.4313	115.2615	113.2302	113.1357	109.1632	126.2147	107.2719	115.5932	125.2001	119.2442	123.6766	0.235450983047
123.1573	119.0516	112.655	133.8772	137.1158	116.2879	120.5255	125.2758	115.2089	133.2052	117.9919	117.7358	122.9308	123.2793	116.4208	114.7456	112.2363	113.7567	116.2858	119.4093	117.062	123.6028	112.905	117.8393	117.846	118.436	110.1932	113.8366	114.2003	119.3706	115.2113	113.2302	112.9778	109.0431	126.3152	107.1862	115.5476	124.9661	119.2442	123.3962	0.249114990234
123.3253	119.0991	112.8898	133.6981	137.2299	116.128	120.4306	125.2758	115.2089	133.2052	117.8768	117.7358	123.0992	123.2863	116.4208	114.9161	112.0757	113.649	116.0467	119.4577	117.062	123.6028	112.905	117.6031	117.846	118.3825	110.0793	113.7923	114.2003	119.2588	115.2615	113.179	113.0216	108.9943	126.3372	107.1862	115.5932	125.0831	119.2442	123.3962	0.262813091278
123.3876	119.0991	112.7724	134.1734	137.2299	116.0804	120.4781	125.2758	114.9802	133.2076	118.0564	117.8987	122.9308	123.0451	116.4208	114.6296	112.2363	113.9294	116.0967	119.4577	116.9451	123.546	113.0703	117.8393	117.846	118.4975	110.307	113.7202	114.2003	119.4313	115.2113	113.2302	113.0918	109.1143	126.4378	107.1862	115.5932	125.0858	119.1893	123.3977	0.276638031006
123.3253	119.1466	112.8898	133.8695	137.1158	116.4002	120.6423	125.2758	115.2089	133.0843	117.8768	117.7837	122.9308	123.2242	116.6002	114.9161	112.2363	113.7567	115.9966	119.4093	116.8924	123.6028	112.7912	117.8993	117.903	118.444	110.238	113.8809	114.2003	119.4824	115.2113	113.1633	112.9339	109.1143	126.2147	107.3416	115.5932	125.143	119.4185	123.6198	0.290502071381
123.2724	119.0991	112.8898	133.6981	137.344	116.3355	120.2447	125.3282	115.1544	133.2669	117.9919	117.8508	122.9308	123.2242	116.4208	114.7456	112.1459	113.5842	116.1662	119.4093	116.8924	123.546	112.9564	117.7812	117.903	118.4975	109.9654	113.8366	114.2003	119.4313	115.424	113.2815	113.0918	109.1855	126.2147	107.1862	115.4776	125.026	119.4827	123.6198	0.304563045502
123.3253	119.0516	112.655	133.6981	137.1158	116.128	120.4781	125.2758	115.2089	133.2052	117.9413	117.8508	123.0496	123.2793	116.4208	114.6839	112.2363	113.7567	116.0467	119.4577	116.9451	123.6028	112.9564	117.8393	117.903	118.3825	110.1241	113.7923	114.2003	119.3706	115.5364	113.2302	112.9339	109.1855	126.2147	107.1862	115.5932	124.9661	119.3634	123.508	0.318010091782
123.2101	119.0516	112.9417	133.815	137.1741	116.3355	120.4781	125.2758	115.2089	133.0867	118.0426	117.9466	122.9804	123.4586	116.3634	114.8	112.1911	113.7567	115.9966	119.4577	116.9451	123.546	113.0703	117.8393	117.846	118.6661	110.1932	113.8366	114.2003	119.3195	115.3117	113.2815	112.9778	108.9943	126.3372	107.1862	115.4319	125.143	119.3634	123.4529	0.331804990768
123.3253	119.0516	112.7724	134.0487	137.344	116.4002	120.4781	125.0371	115.2089	133.0867	117.9919	117.7837	122.9308	123.3414	116.4781	114.8	112.1911	113.8755	115.9966	119.4577	116.8924	123.6028	113.0188	117.7812	117.846	118.3825	109.9654	113.8366	114.2003	119.4824	115.2615	113.2815	112.9778	109.0655	126.3152	107.2719	115.3619	124.9661	119.2442	123.3962	0.345581054688
123.3783	119.0991	112.8761	133.6981	137.1158	116.4002	120.4781	125.1564	115.0946	133.2076	118.0426	117.8508	122.9308	123.3414	116.4208	114.9161	112.0757	113.6917	116.2164	119.4093	117.062	123.546	112.905	117.8393	117.846	118.321	110.1932	113.7923	114.2003	119.3195	115.4358	113.2302	112.9339	109.2833	126.3152	107.1433	115.5476	124.9661	119.3634	123.8454	0.358896017075
123.3253	119.0991	112.655	133.6981	137.344	116.2879	120.573	125.3282	115.2089	133.2669	117.9274	117.8316	122.9308	123.2242	116.4208	114.8	112.1911	113.649	115.9966	119.4577	116.8924	123.6596	112.905	117.8393	117.846	118.4975	109.9207	113.8366	114.2003	119.5942	115.3117	113.2815	113.0918	109.1632	126.3654	107.0737	115.5476	124.8491	119.1893	123.7335	0.373104095459
123.3253	119.0991	113.1246	133.8772	137.1741	116.2232	120.5948	125.2758	115.2089	133.0251	117.9274	117.7837	123.0496	123.5207	116.4781	114.8544	112.1459	113.5304	115.9966	119.4577	117.0093	123.546	113.0703	117.8393	117.903	118.551	110.0793	113.6317	114.2003	119.4824	115.3117	113.2302	112.9778	109.1855	126.3152	107.2987	115.5932	124.8491	119.2442	123.6766	0.386828899384
123.2101	119.2155	112.8242	133.6981	137.1158	116.2879	120.5255	125.2758	115.0401	133.0867	117.8261	117.6687	122.9308	123.4035	116.4781	114.7456	112.4219	113.7567	115.9966	119.2961	117.1262	123.6582	113.0188	117.8393	118.0857	118.551	110.0793	113.8366	114.2003	119.4919	115.3117	113.2815	112.9778	109.2344	126.3152	107.1433	115.5476	124.909	119.2992	123.6215	0.401303052902
123.4935	119.0991	112.8898	133.6981	137.1158	116.2879	120.6423	125.3282	115.2089	133.3262	117.9274	117.6687	122.9308	123.4586	116.4208	114.7456	112.1459	113.8216	116.0467	119.4577	117.062	123.6028	112.905	117.6031	117.903	118.3825	110.0793	113.8366	114.2003	119.3802	115.2615	113.2815	112.9778	109.1855	126.3152	107.1862	115.5476	125.2001	119.2442	123.6766	0.414585113525
123.3253	119.0991	112.8898	134.0487	137.1158	116.128	120.4781	125.1564	115.1544	133.3262	117.8768	117.7837	122.9804	123.4586	116.4781	114.9161	112.2363	113.7567	116.2858	119.474	116.8924	123.6028	113.0188	117.7812	117.9659	118.3825	110.1932	113.7202	114.0865	119.4824	115.3738	113.2815	112.9778	109.1632	126.2649	107.1862	115.5019	125.2001	119.3634	123.7335	0.428401947021
123.3253	119.0991	113.0455	133.815	137.2299	116.2879	120.5255	125.2758	115.2089	133.3262	117.9274	117.7358	123.0992	123.3414	116.4781	114.8	112.0305	113.5842	116.0967	119.4577	116.9451	123.7164	113.0188	117.8393	117.9659	118.551	110.307	113.748	114.1484	119.3195	115.3738	113.2815	112.9778	109.2344	126.3875	107.2291	115.5476	124.8491	119.2442	123.4529	0.442004919052
123.3253	119.0991	112.9417	133.6981	137.1158	116.2879	120.5255	125.2758	115.2089	133.0867	117.9919	117.8508	122.9804	123.3414	116.4781	114.9161	112.1911	113.5192	115.9966	119.4093	116.9451	123.546	112.905	117.7232	117.846	118.2676	110.0793	113.748	114.1484	119.4313	115.2615	113.2302	112.9778	109.3322	126.0921	107.2291	115.5476	124.9661	119.3634	123.6766	0.456083059311
123.3783	119.2155	112.9417	133.815	137.2883	116.128	120.5948	125.2758	115.1544	133.3878	117.9413	117.8316	122.9308	123.2793	116.4781	114.8	112.3065	113.7029	116.2357	119.4577	117.062	123.6028	112.905	117.8393	117.903	118.4975	110.1932	113.748	114.1484	119.3706	115.3117	113.1122	112.9339	109.1143	126.2649	107.2291	115.3863	125.2001	119.2442	123.4529	0.469577074051
123.3783	119.0991	112.8898	134.0487	137.2883	116.3355	120.4306	125.2758	115.2089	133.3262	117.9919	117.8316	123.0496	123.4586	116.4781	114.8	112.1459	113.7029	116.2357	119.4577	116.8924	123.6028	113.0703	117.7212	117.846	118.551	110.1932	113.7923	114.2003	119.3195	115.2615	113.2815	112.9339	109.2344	126.2649	107.1862	115.4776	124.9661	119.3634	123.5648	0.483357906342
123.3783	119.0516	112.8898	133.9318	137.344	116.1756	120.5255	125.3282	115.0401	133.3262	117.9274	117.8987	122.9308	123.4586	116.5354	114.9161	112.1911	113.8216	116.0467	119.4577	116.9451	123.546	112.905	117.8393	117.846	118.436	109.9654	113.7923	114.2003	119.3195	115.3236	113.2815	112.9778	109.2344	126.2649	107.2291	115.5476	125.2001	119.2442	123.4529	0.497262001038
123.4405	119.2155	112.7068	133.6981	137.2299	116.1756	120.5255	125.2758	115.1544	133.0867	117.9274	117.8508	123.0496	123.3414	116.5428	114.6296	112.3065	113.4654	115.9966	119.4577	117.062	123.715	112.9564	117.8993	117.9659	118.2676	110.0793	113.8366	114.2003	119.3706	115.2113	113.1633	112.9778	109.2344	126.3372	107.1862	115.5476	124.9661	119.1893	123.6766	0.511425018311
123.3253	119.0516	112.7724	133.7527	137.344	116.2879	120.5948	125.2758	115.0946	133.2669	117.8261	117.8508	122.9308	123.4586	116.4781	114.9161	112.1911	113.638	116.2357	119.4093	116.9451	123.6028	113.0188	117.8393	117.903	118.3825	110.0793	113.7644	114.2003	119.4824	115.3738	113.1122	112.9339	109.1632	126.3875	107.2987	115.3863	124.8491	119.2442	123.7885	0.524743080139
123.3253	119.0991	112.8898	133.6981	137.344	116.4002	120.4781	125.2758	115.2089	133.2669	117.9413	117.8508	123.0496	123.3964	116.4781	114.6296	112.3517	113.7567	116.2357	119.4577	117.0093	123.6028	113.0188	117.7212	117.846	118.4975	109.9654	113.953	114.2003	119.4313	115.2113	113.3996	113.1357	109.2344	126.4378	107.1862	115.5932	125.2001	119.3634	123.7335	0.538629055023
123.4405	119.263	112.9417	133.815	137.4024	116.128	120.5948	125.3282	115.2089	133.2076	118.0426	117.7358	123.1683	123.2242	116.4208	114.8617	112.1911	113.5952	116.2858	119.4093	117.062	123.546	112.905	117.8393	117.846	118.321	110.307	113.7923	114.2003	119.5335	115.4861	113.2302	113.0479	109.1632	126.3654	107.1862	115.5932	125.2001	119.2442	123.5648	0.552472114563
123.3253	119.1466	112.8898	133.9318	137.2299	116.2879	120.5255	125.3282	115.2089	133.146	117.9919	117.8987	123.0496	123.2793	116.4781	114.9161	112.0757	113.8755	116.0467	119.4577	117.0093	123.6028	113.0703	117.7812	118.0229	118.551	109.9654	113.8366	114.2003	119.3706	115.1492	113.2815	112.9339	109.1143	126.4378	107.2719	115.5476	124.909	119.2442	123.6215	0.566195964813
123.3253	119.1679	112.8898	133.9318	137.0017	116.2402	120.5948	125.1564	115.2089	133.146	117.8768	117.8987	123.0992	123.1622	116.4781	114.6296	112.2363	113.7677	115.9966	119.4093	117.062	123.6028	113.0188	117.8393	118.1428	118.3825	110.1932	113.7923	114.2003	119.5942	115.3738	113.2815	112.9778	109.1143	126.3875	107.1862	115.4319	124.8491	119.2442	123.6215	0.580087900162
123.3253	119.2155	112.9417	133.9941	137.1158	116.128	120.5255	125.2758	115.2089	133.0843	117.9274	117.7166	122.9804	123.4586	116.4208	114.9161	112.2363	113.7677	116.2858	119.4577	117.1148	123.546	112.905	117.8393	117.846	118.3825	110.0793	113.8809	114.2003	119.4313	115.3738	113.1633	113.0918	109.1143	126.4378	107.1862	115.5232	124.906	119.2442	123.6766	0.593630075455
123.3253	119.2155	112.8242	134.0487	137.344	116.2232	120.5948	125.0371	115.2089	133.3262	117.9919	117.7166	122.9308	123.3414	116.4208	114.8	112.1911	113.7029	116.0467	119.4093	116.9451	123.6028	112.9564	117.9574	118.0229	118.436	110.307	113.7923	114.2003	119.3195	115.3738	113.4663	112.9778	109.1855	126.2649	107.2291	115.5932	124.8491	119.3634	123.7335	0.607495069504
123.3253	119.0991	112.7724	134.111	137.2883	116.1756	120.4781	125.2758	115.0401	133.3262	117.9919	117.8316	123.0496	123.3414	116.4781	114.8	112.2363	113.5304	116.2357	119.4577	117.0093	123.6596	113.0188	117.8393	117.9659	118.4975	110.1932	113.7923	114.2003	119.3195	115.3117	113.2302	112.9339	109.2344	126.4378	107.1433	115.5476	125.3769	119.3634	123.6766	0.621167898178
123.3783	119.0991	112.8242	133.6981	137.2299	116.2402	120.4306	125.2758	115.2089	133.3262	117.9274	117.8987	123.0496	123.4586	116.4781	114.8	112.1911	113.4654	116.0467	119.4093	117.062	123.6028	113.0703	118.1936	117.846	118.4975	110.1932	113.8366	114.2003	119.5942	115.424	113.2815	113.0918	109.2344	126.3875	107.1433	115.5476	124.8491	119.2442	123.7335	0.635046005249
123.2724	119.1466	112.8898	133.815	137.2299	116.2879	120.5948	125.2758	115.2089	133.2669	118.0426	117.8508	122.9308	123.5207	116.4781	114.8	112.2363	113.4654	116.2357	119.4577	116.9978	123.546	112.905	117.9574	118.0229	118.4975	109.9654	113.7923	114.1484	119.4313	115.3117	113.3483	112.9339	109.3322	126.2147	107.2291	115.5932	124.8491	119.2992	123.6766	0.648679971695
123.3253	119.0991	112.8242	133.9941	137.1158	116.4479	120.4781	125.2758	115.2089	133.3262	118.0426	117.8987	122.9308	123.5207	116.4781	114.8	112.1911	113.8755	116.2858	119.3609	116.9451	123.6028	112.9673	117.8393	117.903	118.551	110.0793	113.9087	114.0865	119.3195	115.3738	113.2815	113.1618	109.1855	126.2147	107.1862	115.5019	124.8491	119.4185	123.6766	0.662588119507
123.3783	119.263	112.8242	133.815	137.2883	116.128	120.5255	125.2758	115.1544	133.2052	117.9413	117.8987	122.9308	123.4586	116.4208	114.6296	112.1911	113.8216	116.2858	119.3609	116.9451	123.6028	112.905	117.7212	117.846	118.4975	110.0793	113.8809	114.2003	119.3195	115.424	113.2815	112.8901	109.0655	126.3372	107.1862	115.5932	125.1402	119.2442	123.7335	0.676418066025
123.263	119.0991	112.9417	134.0487	137.0599	116.2879	120.4781	125.0371	115.1544	133.2076	117.9274	117.9466	123.0496	123.3964	116.4781	114.9705	112.1459	113.7029	115.9966	119.4093	116.8924	123.546	112.905	117.8393	118.0857	118.444	110.1932	113.7923	114.2003	119.3802	115.3236	113.2815	112.9778	108.9455	126.3152	107.2291	115.6389	125.026	119.2992	123.6766	0.690026044846
123.4405	119.263	112.8242	133.9318	137.1158	116.2879	120.8066	125.2758	115.2089	133.2052	117.8768	117.7358	123.0992	123.3414	116.4781	114.8	112.1911	113.7029	116.336	119.4577	116.8282	123.6028	113.0188	117.8393	118.0857	118.436	110.0793	113.9252	114.2003	119.3195	115.2113	113.3327	113.0479	109.1143	126.3372	107.1862	115.5932	125.2572	119.2442	123.6198	0.704013109207
123.3783	119.0516	112.8242	133.9941	137.2299	116.1756	120.4781	125.2088	115.2089	133.2669	117.9274	117.6687	122.9308	123.4586	116.6002	114.8	112.2363	113.638	116.2858	119.4577	117.062	123.6582	112.905	117.8393	118.1428	118.444	110.0793	113.8366	114.1484	119.4217	115.3117	113.2302	112.9778	109.1143	126.2649	107.1862	115.5476	125.0831	119.2442	123.7335	0.717545032501
123.3783	119.1679	112.8761	134.0487	137.344	116.2232	120.5255	125.2088	115.2089	133.2076	117.9919	117.6879	122.9804	123.3414	116.4781	114.9161	112.2363	113.5192	116.0967	119.4577	116.9451	123.6028	112.905	117.7212	117.9659	118.436	110.1241	113.8366	114.2003	119.5431	115.424	113.2815	112.9778	109.1632	126.3152	107.2291	115.4776	125.0831	119.3634	123.6766	0.731756925583
123.2724	119.0516	112.9417	133.815	137.344	116.2402	120.5948	125.0894	115.0946	133.3262	118.0426	117.6209	123.0496	123.3964	116.6002	114.8	112.2363	113.7567	116.1161	119.3609	117.179	123.6028	113.0188	117.8393	118.08	118.551	110.0793	113.8809	114.2003	119.4313	115.3738	113.2815	112.9778	109.0655	126.4378	107.1433	115.5476	125.143	119.3634	123.5648	0.745090007782
123.3783	119.0991	112.8242	133.815	137.0017	116.2879	120.5255	125.2758	115.2089	133.3855	118.0426	117.7358	122.9308	123.3414	116.4781	114.8	112.4219	113.5192	116.336	119.4093	116.9451	123.6028	113.0188	117.9574	117.846	118.4975	110.238	113.8366	114.2003	119.4313	115.3738	113.2815	113.0216	109.1632	126.2649	107.2291	115.4776	125.0831	119.3634	123.6766	0.759686946869
123.3253	119.2155	112.8898	133.8772	137.344	116.3355	120.6423	125.0894	115.2089	133.2669	117.8768	117.6687	123.0992	123.4586	116.4781	114.8617	112.1911	113.649	116.2357	119.4093	116.8924	123.6028	113.0188	117.7812	117.9659	118.436	110.0793	113.8366	114.0865	119.3195	115.3738	113.2815	113.0216	109.2833	126.0921	107.1433	115.5932	125.0831	119.4827	123.6766	0.772761106491
123.2101	119.0991	112.7724	134.0487	137.1158	116.2232	120.5255	125.3282	115.2089	133.2052	117.8768	117.7837	123.0496	123.4586	116.4781	114.8544	112.1459	113.6917	116.0967	119.4577	117.179	123.6596	113.0188	117.8993	117.9659	118.551	110.1932	113.748	114.2003	119.4727	115.3738	113.2302	113.0479	109.1143	126.2147	107.1862	115.5932	124.9661	119.2442	123.5648	0.786735057831
123.3876	119.0991	112.8898	133.815	137.2299	116.2232	120.4781	125.2758	115.2089	133.3262	117.8768	117.7837	123.0496	123.4586	116.4781	114.6296	112.1911	113.6917	116.2357	119.5224	116.9451	123.6028	113.0188	117.8393	117.9659	118.3825	109.9654	113.7923	114.2003	119.5942	115.3117	113.2815	113.0918	109.212	126.3875	107.1862	115.4319	125.2001	119.2442	123.4529	0.80066204071
123.3783	119.1679	112.9279	133.9318	137.2299	116.3355	120.5255	125.2758	115.0946	133.146	118.0426	117.8987	122.8813	123.3964	116.9019	114.7456	112.1911	113.5842	116.2357	119.4577	117.062	123.6028	112.9564	117.5451	118.0857	118.6661	110.0793	113.7923	114.2003	119.3802	115.2615	113.2815	112.9778	108.9943	126.2147	107.1862	115.5932	124.9661	119.2442	123.6198	0.81406712532
123.263	119.1679	112.8898	134.0487	137.1158	116.3355	120.4781	125.3282	115.2089	133.0843	117.8768	117.8508	122.9308	123.4586	116.6002	114.8	112.3517	113.5192	116.2858	119.4577	117.0093	123.546	113.0188	117.9574	117.9659	118.6125	110.0793	113.9252	114.2003	119.3706	115.5364	113.2302	113.1357	109.1143	126.2649	107.2719	115.6389	125.2001	119.3634	123.6215	0.827908039093
123.2101	119.0991	112.8898	133.6981	137.2299	116.3355	120.4781	125.3282	115.2089	133.2669	118.0426	117.8508	122.9804	123.4035	116.4781	114.8	112.2363	113.7567	116.2858	119.2961	117.0093	123.6028	112.905	117.8393	117.846	118.4975	110.1241	113.7923	114.2003	119.4313	115.3117	113.2302	112.9778	109.2833	126.4378	107.3416	115.5476	125.2001	119.3634	123.6215	0.841536045074
123.3783	119.0516	112.9417	133.9318	137.1158	116.2879	120.4781	125.2758	115.2089	133.3262	117.9274	117.8987	122.9308	123.5207	116.4208	114.8617	112.2363	113.7677	116.2357	119.4093	116.9451	123.6028	113.0703	117.9574	117.9659	118.3825	110.0793	113.7923	114.2003	119.4824	115.2615	113.1122	113.0479	109.1143	126.3152	107.1862	115.5232	125.0831	119.2442	123.7335	0.855611085892
123.2724	119.1466	112.7724	134.0487	137.4582	116.2402	120.4781	125.2758	115.2089	133.2052	118.0426	117.6209	122.9804	123.4586	116.4781	114.8	112.1911	113.7029	116.0467	119.4577	117.1148	123.546	112.905	117.8993	118.0857	118.436	110.1932	113.8366	114.2003	119.4824	115.3738	113.2815	112.9778	109.1143	126.4378	107.1862	115.4319	125.143	119.1893	123.7335	0.869261026382
123.3253	119.0991	112.8898	133.9318	137.1158	116.3355	120.5255	125.0371	115.1544	133.3262	117.8768	117.7837	122.9308	123.2793	116.6002	114.8	112.1911	113.7029	116.0467	119.4093	116.9451	123.6596	113.0188	117.8393	118.0857	118.551	110.0793	113.7923	114.2003	119.4313	115.3738	113.2302	113.0918	109.1632	126.3654	107.1165	115.4319	124.9661	119.2992	123.6766	0.883348941803
123.3253	119.0991	112.8898	134.111	137.4024	116.4002	120.4781	125.0371	115.1544	133.0867	117.8768	117.9466	122.9308	123.4586	116.4781	114.8	112.1911	113.7029	116.336	119.4577	117.062	123.6028	113.0188	117.8393	117.9659	118.436	110.0793	113.7923	114.2003	119.5846	115.4358	113.2815	112.9778	109.1143	126.2147	107.1862	115.5476	125.2001	119.2442	123.6215	0.896717071533
123.3783	119.0516	112.7724	133.9318	137.1158	116.1756	120.4781	125.2758	115.0946	133.2052	118.0426	117.8028	122.8813	123.3414	116.4855	114.7456	112.1911	113.8755	116.1662	119.4093	116.8924	123.6028	112.905	117.9574	118.0229	118.551	109.9654	113.7923	114.2003	119.3706	115.6487	113.2815	113.2058	109.1143	126.3875	107.1862	115.5932	125.0831	119.4185	123.5648	0.910654067993
123.4935	119.1941	112.8242	133.9318	137.1158	116.3525	120.5255	125.1564	115.3233	133.3262	117.9919	117.8508	122.9308	123.4586	116.6002	114.6839	112.1911	113.5192	116.0467	119.4577	116.8924	123.6028	113.0188	117.9574	117.9659	118.436	109.9654	113.8809	114.2003	119.3802	115.3117	113.2815	113.0479	109.212	126.3152	107.1862	115.5476	125.143	119.6019	123.7316	0.924360990524
